Name,"Sub Category","Plan","AUM","Average YTM","% Away from ATH","% Other Holdings","% Sovereign Debt Holding","% Largecap Holding","% Midcap Holding","% Poorly Rated Bonds","% Corporate Debt Holding","% B Rated Bonds","% Concentration - Top 10 Holdings"
WOC Digital Bharat Fund,"Sectoral Fund - Technology","Growth","363.907","0","16.97","0","0","27.661515448595722","25.265578451594525","0","0","0","58.5909579824551"
Bandhan US Specific Equity Active FOF,"FoFs (Overseas)","Growth","362.8986","0","0.61","0","0","0","0","0","0","0","99.99999999999997"
ITI Banking & Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","362.2604","0","8.46","0","0","65.54216248864071","8.213760046640482","0","0","0","65.0132059700701"
NJ Overnight Fund,"Overnight Fund","Growth","361.055128027","5.27","0","0","0","0","0","0","0","0","99.99999999999996"
LIC MF Nifty 50 Index Fund,"Index Fund","Growth","360.0852","0","10.14","0","0","99.17158494711808","0.671840997630561","0","0","0","53.689876729174124"
Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund,"Index Funds - Debt Oriented","Growth","359.5888","6.05","0.09","0","96.34597988302318","0","0","0","0","0","100.00000000000006"
Mirae Asset Global X Artificial Intelligence & Technology ETF FoF,"FoFs (Overseas)","Growth","359.3661","0","0","0","0","0","0","0","0","0","100.00000000000006"
Bank of India Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","357.4062","7.59","1.34","0","5.662772498070824","24.161220482465037","3.8960711929451706","0","37.33827225157259","0","48.36569706960876"
SBI FMP-61-1927D,"Fixed Maturity Plans","Growth","357.3537","0","0","0","95.26634256200506","0","0","0","0","0","75.92987004192203"
HSBC Gold ETF FOF,"FoFs - Gold","Growth","355.7867","0","0.78","0","0","0","0","0","0","0","99.99999999999997"
Axis Credit Risk Fund,"Credit Risk Fund","Growth","355.17699999999996","8.63","0.27","0","8.012219541242818","0","0","0","76.18236766457291","0","41.947776460750546"
SBI LT Advantage Fund-V,"Equity Linked Savings Scheme (ELSS)","Growth","353.3067","0","6.99","0","0","48.4329620694994","8.611328344466731","0","0","0","54.181084026994135"
Quant Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","351.89419999999996","0","4.63","0","0","4.90422973723352","25.964480232979117","0","0","0","78.29759626615042"
Quant Arbitrage Fund,"Arbitrage Fund","Growth","351.2970529","0","0.05","0","0","45.14361205942204","24.42485292363644","0","0","0","51.0028121496021"
ITI Balanced Advantage Fund,"Balanced Advantage Fund","Growth","351.1728","5.72","6.21","0","4.33629825544575","48.7515547901204","14.31346619100339","0","18.546795195983282","0","38.933482319815184"
Taurus Ethical Fund,"Thematic Fund","Growth","350.1454","0","10.21","0","0","46.009104234923946","34.65154328997308","0","0","0","39.58814006390502"
Bajaj Finserv Overnight Fund,"Overnight Fund","Growth","348.7189","5.34","0","0","0","0","0","0","0","0","99.99999999999999"
Bajaj Finserv Overnight Fund-Unclaimed less than 3Y IDCW Plan,"Overnight Fund","Growth","348.7189","5.34","0","0","0","0","0","0","0","0","99.99999999999999"
Bajaj Finserv Overnight Fund-Unclaimed less than 3Y Redemption Plan,"Overnight Fund","Growth","348.7189","5.34","0","0","0","0","0","0","0","0","99.99999999999999"
HDFC FMP-Sr 46-1359D-Sep 2022,"Fixed Maturity Plans","Growth","345.2824","5.14","0","0","61.68594171032179","0","0","0","0","0","99.86929539414695"
Taurus Flexi Cap Fund,"Flexi Cap Fund","Growth","343.62059999999997","0","11.47","0","0","59.514010510429245","7.951036695704509","0","0","0","48.583466765380194"
Quant Commodities Fund,"Thematic Fund","Growth","340.2669","0","4.05","0","0","38.549591511839665","27.445778593216126","0","0","0","88.92005070137596"
JioBlackRock Nifty Smallcap 250 Index Fund,"Index Fund","Growth","333.78014089199996","0","4.72","0","0","0","10.062349575155611","0","0","0","11.6744629946718"
Aditya Birla SL FTP-TI-1837D,"Fixed Maturity Plans","Growth","333.5061","0","0","0","97.03795522780537","0","0","0","0","0","96.65898164981083"
Tata Children's Fund,"Solution Oriented - Children's Fund","Growth","331.16899275199995","0","14.88","0","0","51.4392964704789","10.19521777066978","0","0","0","38.41214086587574"
Nippon India Japan Equity Fund,"Thematic Fund - Global","Growth","329.73089999999996","0","0.63","0","0","0","0","0","0","0","42.09817879443951"
SBI FMP-53-1839D,"Fixed Maturity Plans","Growth","329.3986","0","0","0","93.59083493372468","0","0","0","0","0","88.78659472141047"
Zerodha Gold ETF FoF,"FoFs - Gold","Growth","328.73","0","11.14","0","0","0","0","0","0","0","100.0000000000003"
Nippon India Nifty SDL Plus G-Sec-Jun 2028 Maturity 70:30 Index Fund,"Index Funds - Debt Oriented","Growth","328.00660000000005","6.76","0.07","0","96.68994681418397","0","0","0","0","0","74.636091307476"
Invesco India Equity Savings Fund,"Equity Savings","Growth","326.7516","6.9","4.05","0","8.86378519181118","19.242124018490557","4.0966784522442055","0","8.26480268135002","0","71.35547859894862"
DSP Floater Fund,"Floating Rate Fund","Growth","325.73240000000004","6.58","0.43","0","36.13859106432154","0","0","0","29.653421029041006","0","91.2356891730758"
Bandhan Gilt Fund with 10 year constant duration Fund,"Gilt - Long Term Fund","Growth","325.4176","7.19","1.09","0","96.48419661764787","0","0","0","0","0","99.99999999999991"
NJ ELSS Tax Saver Scheme,"Equity Linked Savings Scheme (ELSS)","Growth","323.667354","0","13.66","0","0","22.65790203852318","32.63992821469416","0","0","0","52.97743034041055"
Bajaj Finserv Banking and PSU Fund,"Banking & PSU Fund","Growth","322.7548","7.47","0.6","0","8.71475033059152","0","0","0","63.278781601389056","0","76.25368391113005"
Aditya Birla SL Intl. Equity Fund,"Thematic Fund - Global","Growth","320.3861","0","0.67","0","0","0","0","0","0","0","31.10731083527031"
SBI BSE PSU Bank Index Fund,"Index Fund","Growth","319.57919999999996","0","18.79","0","0","86.32586225887047","11.789878690477991","0","0","0","99.25229802189887"
Union Consumption Fund,"Sectoral Fund - Consumption","Growth","316.8742","0","8.85","0","0","57.66140001300202","26.45362102689332","0","0","0","45.088050715394324"
SBI FMP-51-1846D,"Fixed Maturity Plans","Growth","316.53790000000004","0","0","0","94.63286473825146","0","0","0","0","0","83.7252743524302"
Invesco India Overnight Fund,"Overnight Fund","Growth","316.2587","5.28","0","0","0","0","0","0","0","0","100"
Franklin India Ultra Short Duration Fund,"Ultra Short Duration Fund","Growth","313.659419838","6.87","0.02","0","6.47302769401484","0","0","0","29.94054406958466","0","79.82493297378615"
SBI Nifty200 Quality 30 Index Fund,"Index Fund","Growth","313.5269","0","6.75","0","0","73.87911531673994","23.83591328208203","0","0","0","46.79933364569355"
SBI BSE Sensex Index Fund,"Index Fund","Growth","313.3517","0","12.11","0","0","100.00772295155889","0","0","0","0","64.3618655970272"
Aditya Birla SL Nifty Smallcap 50 Index Fund,"Index Fund","Growth","312.1734","0","6.99","0","0","0","19.95733781289503","0","0","0","31.924885336162536"
DSP Nifty Smallcap250 Quality 50 Index Fund,"Index Fund","Growth","310.8143","0","21.13","0","0","0","3.19702150126297","0","0","0","35.31443051365399"
ITI Bharat Consumption Fund,"Sectoral Fund - Consumption","Growth","309.8798","0","7.65","0","0","70.87562205721309","21.806830731128034","0","0","0","40.422802526580384"
Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund,"Index Funds - Debt Oriented","Growth","309.1953","7.02","0.42","0","97.78544119981576","0","0","0","0","0","75.06433344836982"
IL&FS Infra Debt Fund - Series 2-C,"Sectoral Fund - Infrastructure (Debt)","Growth","309.16234000000003","0","0","0","0","0","0","0","48.19873234463158","0","100"
Groww Nifty Total Market Index Fund,"Index Fund","Growth","308.860069948","0","7.33","0","0","66.85785254047347","18.97600339805828","0","0","0","29.348651222189726"
Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund,"Index Funds - Debt Oriented","Growth","307.9633","6.79","0.01","0","0","0","0","0","49.66013807489394","0","80.11970906922996"
ITI Value Fund,"Value Fund","Growth","304.9929","0","5.13","0","0","43.5496353687363","17.2822599055915","0","0","0","29.406054452925463"
Helios Balanced Advantage Fund,"Dynamic Asset Allocation Fund","Growth","304.822027777","0","4.12","0","3.32630190734264","72.80393147476232","10.975749781839891","0","0","0","40.73682345762444"
ICICI Pru Diversified Equity All Cap Omni FOF,"FoFs (Domestic) - Equity Oriented","Growth","303.221776441","0","6.8","0","0","0","0","0","0","0","94.23366730245309"
Axis Nifty 500 Index Fund,"Index Fund","Growth","301.5125","0","6.85","0","0","69.39992869284023","19.72358691596533","0","0","0","30.44690286472369"
LIC MF Midcap Fund,"Mid Cap Fund","Growth","300.89459999999997","0","5.24","0","0","11.70717111011339","60.67376533199752","0","0","0","25.417759782642573"
Bajaj Finserv Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","300.451502","0","0","0","0","29.6845126607397","29.621599182625264","0","0","0","59.12808104704637"
Nippon India CRISIL-IBX Financial Services 3-6 Months Debt Index Fund,"Index Funds - Debt Oriented","Growth","300.1841","6.76","0.01","0","0","0","0","0","48.478747763318054","0","70.23722754545247"
UTI Medium to Long Duration Fund,"Medium to Long Duration Fund","Growth","299.7018","7.94","0.43","0","43.24054777115119","0","0","0","34.594420186999216","0","62.603294341241856"
DSP CRISIL-IBX 50:50 Gilt Plus SDL - April 2033 Index Fund,"Index Funds - Debt Oriented","Growth","299.3234","7.34","0.89","0","96.88525573135678","0","0","0","0","0","93.96015642920844"
Canara Rob Short Duration Fund,"Short Duration Fund","Growth","298.2428","7.05","0.21","0","9.061576675111686","0","0","0","65.22843133178739","0","81.71365746297981"
UTI CRISIL SDL Maturity April 2033 Index Fund,"Index Funds - Debt Oriented","Growth","296.269","7.5","0.99","0","88.67465040216828","0","0","0","0","0","68.20713608241158"
Groww Small Cap Fund,"Small Cap Fund","Growth","296.070448607","0","4.88","0","0","0","10.549306885895517","0","0","0","45.824220274036584"
Canara Rob Overnight Fund,"Overnight Fund","Growth","295.6748","5.24","0","0","0","0","0","0","0","0","99.99999999999999"
Kotak Nifty Commodities Index Fund,"Index Fund","Growth","294.026","0","2.22","0","0","80.0150326841844","16.57234394237243","0","0","0","61.88095610592261"
Baroda BNP Paribas Low Duration Fund,"Low Duration Fund","Growth","292.08389999999997","7.24","0.12","0","4.511135327897224","0","0","0","53.314133370582915","0","55.95642211022246"
ICICI Pru Strategic Metal and Energy Equity FoF,"FoFs (Overseas)","Growth","291.560536804","0","0.66","0","0","0","0","0","0","0","100.00000000000004"
Invesco India Technology Fund,"Sectoral Fund - Technology","Growth","290.9244","0","13.74","0","0","34.786391241160935","40.109801721684406","0","0","0","56.24499010739561"
Bandhan Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","290.5462","0","0.08","0","0","38.29863167900938","31.521842527696336","0","0","0","60.53857528541992"
Franklin India Floating Rate Fund,"Floating Rate Fund","Growth","289.617583669","7.67","0","0","27.69253964174436","0","0","0","38.20546581365726","0","82.64583584039485"
DSP Bond Fund,"Medium Duration Fund","Growth","288.3992","7.43","0.58","0","29.74391052402362","0","0","0","52.54165060097254","0","88.93897763932767"
Samco Flexi Cap Fund,"Flexi Cap Fund","Growth","286.4435","0","21.62","0","0","32.31618102697391","41.07239298500401","0","0","0","51.26592155171962"
Edelweiss Nifty 50 Index Fund,"Index Fund","Growth","286.1637","0","10","0","0","99.33880502663338","0.671468813130387","0","0","0","53.689024848364774"
Shriram Money Market Fund,"Money Market Fund","Growth","285.4524","7.1","0.09","0","0","0","0","0","0","0","84.88882910075377"
Aditya Birla SL Global Emerging Opp Fund,"FoFs (Overseas)","Growth","284.2201","0","1.37","0","0","0","0","0","0","0","99.99999999999997"
HDFC BSE 500 Index Fund,"Index Fund","Growth","283.5021","0","7.82","0","0","69.73768448276036","19.74200543840767","0","0","0","31.071798057227763"
Axis Retirement Fund-Dynamic Plan,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","283.0045","6.88","8.02","0","10.450029239817743","58.79616896551113","13.888249126780677","0","0","0","41.96366382866704"
WOC Balanced Hybrid Fund,"Balanced Hybrid Fund","Growth","281.6608","7.05","3.71","0","6.58533242822572","33.66709176427816","6.46266715141049","0","27.00379321510128","0","32.71509560435814"
Baroda BNP Paribas Equity Savings Fund,"Equity Savings","Growth","280.8283","7.24","1.48","0","8.63513399468644","28.745642800244827","7.927975919805796","0","20.30347368837116","0","51.96613019414352"
Baroda BNP Paribas Short Duration Fund,"Short Duration Fund","Growth","279.7579","7.5","0.38","0","9.158843878274931","0","0","0","77.86586732622784","0","44.41762174394968"
JM Focused Fund,"Focused Fund","Growth","279.614118737","0","10.08","0","0","50.98692528616397","29.435463996514162","0","0","0","45.84601882230953"
Edelweiss NIFTY Large Mid Cap 250 Index Fund,"Index Fund","Growth","278.05580000000003","0","4.57","0","0","53.982478298984965","42.86786577548508","0","0","0","22.38986069797962"
Sundaram Banking & PSU Fund,"Banking & PSU Fund","Growth","277.58908965379","7.3","0.44","0","5.06419687370738","0","0","0","78.45747693889108","0","61.40406769642748"
Groww Liquid Fund,"Liquid Fund","Growth","277.540211726","6.13","0","0","0","0","0","0","7.209978646177349","0","78.00534356215546"
Bank of India Banking & Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","274.8211","0","7.39","0","0","71.42199052401726","13.244507062958407","0","0","0","59.84314887030145"
SBI FMP-57-1835D,"Fixed Maturity Plans","Growth","274.2345","0","0","0","94.5113397475518","0","0","0","0","0","94.66606134530846"
Bank of India Short Term Income Fund,"Short Duration Fund","Growth","271.5856","7.19","0.38","0","22.40483295137885","0","0","0","54.431125950713145","0","56.45199892777818"
SBI FMP-55-1849D,"Fixed Maturity Plans","Growth","270.74","0","0","0","94.76619635074236","0","0","0","0","0","89.6428676959444"
Tata Nifty Midcap 150 Index Fund,"Index Fund","Growth","270.03040322379996","0","1.52","0","0","13.795039208650408","81.56622268102709","0","0","0","18.4030758783906"
HDFC FMP-Sr 46-1406D-Aug 2022,"Fixed Maturity Plans","Growth","269.0988","5.35","0","0","92.87202321229229","0","0","0","0","0","80.11849179557844"
SBI FMP-58-1842D,"Fixed Maturity Plans","Growth","267.89439999999996","0","0.02","0","94.11025389108543","0","0","0","0","0","88.77684639917818"
Navi Large & Midcap Fund,"Large & Mid Cap Fund","Growth","267.44926599999997","0","5.11","0","0","38.305621039061826","36.65400920136798","0","0","0","30.40841690336598"
Quant ESG Integration Strategy Fund,"Thematic Fund","Growth","264.3966","0","3.23","0","0","43.90007284511223","5.17419664246817","0","0","0","90.13550098601868"
NJ Arbitrage Fund,"Arbitrage Fund","Growth","263.78866600000003","5.36","0.1","0","0.265447341092358","60.458280265915626","9.056856142560724","0","0","0","49.96068822759807"
SBI FMP-60-1878D,"Fixed Maturity Plans","Growth","262.8086","0","0.05","0","95.17157341497871","0","0","0","0","0","92.25901967999006"
LIC MF Banking & Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","262.05330000000004","0","10.05","0","0","55.832534831654456","14.319338852057951","0","0","0","67.70901186895945"
ICICI Pru Nifty LargeMidcap 250 Index Fund,"Index Fund","Growth","261.61505450420003","0","4.53","0","0","53.98015044189011","42.85724314011142","0","0","0","22.39947548548252"
Navi Flexi Cap Fund,"Flexi Cap Fund","Growth","260.338422","0","2.83","0","0","41.82615004096476","11.8509837168791","0","2.035803996691656","0","33.43700147341296"
Axis CRISIL-IBX Financial Services 3-6 Months Debt Index Fund,"Index Funds - Debt Oriented","Growth","259.3841","6.7","0.01","0","0","0","0","0","42.23533169535065","0","85.76115305448562"
ICICI Pru Nifty SDL Sep 2026 Index Fund,"Index Funds - Debt Oriented","Growth","256.6780518506","5.51","0","0","94.86019480221131","0","0","0","0","0","67.50818729949582"
Edelweiss Nifty Next 50 Index Fund,"Index Fund","Growth","255.66189999999997","0","10","0","0","81.0736758195101","15.620864900088756","0","0","0","31.43694856370855"
Bandhan Floater Fund,"Floating Rate Fund","Growth","255.0054","7.69","0.31","0","22.45285061507368","0","0","0","73.30977119188455","0","123.5406427329602"
Kotak Energy Opportunities Fund,"Sectoral Fund - Energy & Power","Growth","254.81990000000002","0","3.81","0","0","55.485660976026345","26.099310696222865","0","0","0","52.68878412140546"
