Name,"Sub Category","Plan","AUM","Returns vs sub-category - 5Y","Returns vs sub-category - 10Y","PE Ratio","Category YTM","Returns vs sub-category - 1Y","Average Maturity","Category PE Ratio","Sortino Ratio","Sharpe Ratio","Returns vs sub-category - 3Y"
Franklin India Small Cap Fund,"Small Cap Fund","Growth","13850.248106426001","1.2840892097698","1.177978376165705","29.6463","0","0.10058036405836482","0","31.598579411764693","-0.0196","-0.19366899596992806","1.1548963795231257"
SBI Short Term Debt Fund,"Short Duration Fund","Growth","13746.2789","2.0863255045042712","2.4064144216935786","0","7.4664102564102635","3.05710807820411","2.55","0","-0.0361","-0.3063780018212796","2.0747185025545396"
Mirae Asset Liquid Fund,"Liquid Fund","Growth","13590.292","5.457793752526884","1.6855561411701823","0","6.138900414937778","3.209891989861961","0.11553424657534248","0","-0.1853","-2.649455362900081","3.0084892538606547"
Bandhan Corp Bond Fund,"Corporate Bond Fund","Growth","13499.013500000001","3.011485816001161","3.205029920446746","0","7.506023166023162","158.36422655955286","3.74","0","-0.0519","-0.42702426160582496","2.511096063072602"
SBI Low Duration Fund,"Low Duration Fund","Growth","13458.4254","2.38300100948546","2.8554072857017854","0","7.253582554517132","2.5840297578253866","1.08","0","0.3076","2.1636954221886224","2.437686793491247"
Kotak Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","13447.427099999999","0","0","17.0274","6.745476190476196","2.12088601190792","9","22.43889587628866","0.1269","1.3747323812291612","0"
Aditya Birla SL Floating Rate Fund,"Floating Rate Fund","Growth","13441.024099999999","1.970898428495559","2.923749716614284","0","7.305103448275873","2.2789876222998626","1.57","0","0.2929","2.152583266682151","1.7039853179672655"
Bandhan Money Market Fund,"Money Market Fund","Growth","13437.1124","2.3321026687523845","2.427525154722701","0","7.0568421052631605","2.496082148083869","0.6684931506849315","0","0.5601","4.036887350422353","2.163342538784799"
Nippon India ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","13421.5445","1.2563438884508635","1.1232021254281823","21.6266","0","-11.676270217478825","0","25.46424319248826","-0.0066","-0.06508548225218894","1.326171006693809"
HSBC Midcap Fund,"Mid Cap Fund","Growth","13386.5777","1.3876842829780298","1.4456507745764886","39.0411","0","3.662553189709514","0","33.032014285714304","0.1012","0.9746947829961953","1.551373487515404"
Sundaram Mid Cap Fund,"Mid Cap Fund","Growth","13378.006402","1.3940722694597705","1.2480778829304975","33.1021","0","1.742269483430673","0","33.032014285714304","0.0365","0.35876387778035845","1.3426754608621023"
HSBC Value Fund,"Value Fund","Growth","13371.206299999998","1.5638149079684123","1.5796208761453658","17.9476","0","13.226855347474478","0","19.60508513513515","0.0115","0.11429645663799032","1.5067347575267884"
SBI Nifty Index Fund,"Index Fund","Growth","13367.6103","0.922448585439111","1.1056305067377792","19.8033","0","-2.8766237975781612","0","24.005141312056736","-0.0604","-0.6000563973494492","0.6570707490264215"
Canara Rob Small Cap Fund,"Small Cap Fund","Growth","13275.996299999999","1.2197103111825005","0","30.5825","0","0.8993447015135945","0","31.598579411764693","0.0007","0.006349803146555018","1.0370987151421824"
Aditya Birla SL Low Duration Fund,"Low Duration Fund","Growth","13267.308700000001","2.4913922732630813","3.0669838426398788","0","7.253582554517132","2.676494388559497","1.03","0","0.3282","2.378001278384854","2.496255089281355"
Aditya Birla SL ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","13117.287900000001","0.8138046669806347","1.05529200575575","25.6229","0","-11.009689009577452","0","25.46424319248826","-0.0081","-0.08095999011857648","1.0993352589425003"
Canara Rob Flexi Cap Fund,"Flexi Cap Fund","Growth","13082.7301","1.2122444953613472","1.4518433797913293","29.2225","0","-6.244779011369528","0","26.007497777777786","-0.0209","-0.20636860226303808","1.1162635862060786"
ICICI Pru Technology Fund,"Sectoral Fund - Technology","Growth","13067.5861384383","1.486134555549696","1.3598288733656125","27.3","0","1.100395240703352","0","30.814870270270248","-0.0951","-0.9604077259164464","1.4743126238744424"
Edelweiss Balanced Advantage Fund,"Dynamic Asset Allocation Fund","Growth","12906.312","2.9091003902548604","2.2762185275376035","22.6081","6.994772727272732","-1.8510928168614162","1.07","24.489697999999986","0.0004","0.003174901573277509","1.8720717277922474"
Motilal Oswal Flexi Cap Fund,"Flexi Cap Fund","Growth","12770.0816","1.1977385333355486","1.2517782759986582","39.4177","0","22.438393323684217","0","26.007497777777786","-0.0613","-0.6064062004960041","1.5251103921232738"
Axis Flexi Cap Fund,"Flexi Cap Fund","Growth","12545.5796","1.0593320750945596","0","32.3148","0","-6.013961364693699","0","26.007497777777786","-0.0221","-0.22383056091606437","1.128612313872412"
Axis Banking & PSU Debt Fund,"Banking & PSU Fund","Growth","12530.683903000001","2.5807806706971923","3.081146032368605","0","7.373133640553","5.889508115094026","2.6","0","-0.0619","-0.5333834643106214","2.5415668294713334"
Quant ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","12505.6922","1.405879586840434","1.8617227039504627","27.6335","0","-36.537154099008575","0","25.46424319248826","0.0432","0.41273720452607615","1.4538683176173801"
Bandhan Banking and PSU Fund,"Banking & PSU Fund","Growth","12107.7228","2.5862360310209853","3.0687789177551625","0","7.373133640553","6.099928488258298","3.52","0","-0.0493","-0.38575054115321733","2.5367430337353833"
Franklin India Mid Cap Fund,"Mid Cap Fund","Growth","12102.388694313","1.1169171703649807","1.2071597574864157","32.3391","0","0.20867034112721158","0","33.032014285714304","-0.0212","-0.21430585619623185","1.1123091542371197"
UTI Large Cap Fund,"Large Cap Fund","Growth","12052.6005","1.166555190138413","1.5173788527018717","20.4856","5.6000000000000005","1.041251186803683","0","23.647500778210134","-0.0643","-0.646092470161973","1.070304922701294"
SBI Ultra Short Duration Fund,"Ultra Short Duration Fund","Growth","11847.06","2.620526751339135","3.0531662531209784","0","6.87384868421054","2.9977893870978773","0.73","0","0.5896","4.321041041230689","2.769012601956834"
DSP Flexi Cap Fund,"Flexi Cap Fund","Growth","11769.1045","1.168283775097974","1.4430305215307218","22.069","0","5.171794094936587","0","26.007497777777786","-0.0412","-0.40956230295279866","1.186423901786291"
Invesco India Midcap Fund,"Mid Cap Fund","Growth","11767.2978","1.489305991316934","1.5557712275748685","46.9316","0","2.044812695032928","0","33.032014285714304","0.0482","0.4603607281252388","1.453305228794034"
UTI Mid Cap Fund,"Mid Cap Fund","Growth","11679.708999999999","1.0581124175295316","1.1835442674534589","31.0183","0","1.0214146362334067","0","33.032014285714304","0.0085","0.08572234247849274","0.9357531536402478"
DSP Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","11581.7504","1.328931765979574","1.6734091252551202","20.6516","7.129446808510636","1.4055310368233285","13.24","25.0177225680934","-0.0773","-0.7715010823064347","1.4091335207522449"
HDFC Gold ETF FoF,"FoFs - Gold","Growth","11464.353200000001","1.033173357087242","1.0387263643365605","0","7.579999999999999","0.9298141589172267","0","0","0.1504","1.6112625484383358","0.9602962427948222"
Baroda BNP Paribas Liquid Fund,"Liquid Fund","Growth","11412.028400000001","5.466007354926973","1.699444626764104","0","6.138900414937778","3.2130034485701704","0.08493150684931507","0","-0.1868","-2.6113565440207513","2.9986191098993418"
Axis Overnight Fund,"Overnight Fund","Growth","11375.8507","1.990714860919557","0","0","5.451812297734607","2.921590732759706","0.0136986301369863","0","-0.489","-63.102756219677126","2.822682289409108"
ICICI Pru Overnight Fund,"Overnight Fund","Growth","11368.8641297623","1.9749606750457196","0","0","5.451812297734607","2.9062638631228266","0.013561643835616439","0","-0.5027","-68.28102068569275","2.804706706741778"
ICICI Pru Overnight fund-Direct Plan-Unclaimed Redemption IDCW Transitory Scheme,"Overnight Fund","Growth","11368.8641297623","0","0","0","5.451812297734607","2.9062685101670156","0.013561643835616439","0","-0.1359","-1.8922413376733953","2.804797591323121"
ICICI Pru Overnight fund-Direct Plan-Unclaimed IDCW Transitory Scheme,"Overnight Fund","Growth","11368.8641297623","0","0","0","5.451812297734607","2.906506463456114","0.013561643835616439","0","-0.1356","-1.8890664361001177","2.8046924085759617"
ICICI Pru Overnight fund-Direct Plan-Unclaimed Redemption Stable Scheme,"Overnight Fund","Growth","11368.8641297623","0","0","0","5.451812297734607","0","0.013561643835616439","0","0","0","0"
ICICI Pru Overnight fund-Direct Plan-Unclaimed IDCW Stable Scheme,"Overnight Fund","Growth","11368.8641297623","0","0","0","5.451812297734607","0","0.013561643835616439","0","0","0","0"
Tata Small Cap Fund,"Small Cap Fund","Growth","11329.8500372201","1.1210653303948286","0","30.3789","0","-2.0115998189263204","0","31.598579411764693","-0.0818","-0.7810257870262672","0.8265950081016248"
Nippon India Ultra Short Duration Fund,"Ultra Short Duration Fund","Growth","11082.725","3.1776938305663927","3.0825244065985333","0","6.87384868421054","3.2576968301091833","0.6301369863013698","0","0.8442","5.795782822018092","2.926664286710923"
Invesco India Smallcap Fund,"Small Cap Fund","Growth","11038.229599999999","1.4482231956547735","0","43.4342","0","1.9943099147675551","0","31.598579411764693","0.0316","0.3016156494613633","1.559044437290086"
Canara Rob Equity Hybrid Fund,"Aggressive Hybrid Fund","Growth","11023.7947","1.3658905253814","1.7239768657686885","22.6976","7.129446808510636","-1.0741089339838752","2.18","25.0177225680934","-0.0221","-0.22065565934278686","1.3317397965476165"
UTI Arbitrage Fund,"Arbitrage Fund","Growth","10857.5896","1.5165351547562111","2.062710654531711","18.7642","6.30893617021276","1.4336709193559936","0.67","19.176108127208487","0.3709","2.61294399480739","1.501345475843474"
Axis Focused Fund,"Focused Fund","Growth","10793.671299999998","0.6755640531834832","1.2671343417279415","31.1923","0","3.2333239249133605","0","27.065241666666697","-0.0646","-0.6492673717352505","0.8971817110834721"
Franklin India Focused Equity Fund,"Focused Fund","Growth","10716.014299308","1.3447400642697933","1.485686569640621","24.6385","0","3.168127384036921","0","27.065241666666697","-0.0648","-0.6540297240951668","1.1192922657752207"
Kotak Large Cap Fund,"Large Cap Fund","Growth","10599.2871","1.439952800293195","1.679781813526615","21.6004","5.6000000000000005","0.36688929107865687","0","23.647500778210134","-0.0404","-0.4079748521661599","1.350797616625051"
ICICI Pru Banking & Fin Serv Fund,"Sectoral Fund - Banks & Financial Services","Growth","10588.9819776125","1.0974115032809413","1.3013739976684897","16.682","0","-2.3283729579427277","0","18.56032048192772","-0.0494","-0.49210974385801387","1.0571262667791683"
SBI Banking & Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","10374.9465","1.3618383113482857","1.5155403533944358","16.8408","0","4.34435375950091","0","18.56032048192772","0.0072","0.0698478346121052","1.6426431370739993"
HDFC Children's Fund(Lock in),"Solution Oriented - Children's Fund","Growth","10151.9277","0","0","0","6.634285714285715","0","6.94","0","-0.0937","-0.9334210625435876","0"
Bandhan Value Fund,"Value Fund","Growth","9907.497","1.308199320759215","1.4904508914152637","22.1644","0","-0.6190784395823654","0","19.60508513513515","-0.0385","-0.38257563957993984","1.0402725770307766"
DSP Savings Fund,"Money Market Fund","Growth","9809.9028","2.2602256158619665","2.383795037798331","0","7.0568421052631605","2.4561074404601304","0.73","0","0.5307","3.827343846586037","2.104516291986737"
Invesco India Large & Mid Cap Fund,"Large & Mid Cap Fund","Growth","9761.1495","1.5293139846580959","1.5363605674239151","45.7619","0","9.973340858957885","0","28.4546280193237","0.0236","0.22224311012942563","1.7398782792009475"
SBI Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","9754.0069","2.8957807500866104","3.1329753965963403","31.6419","7.412100000000004","-2.323615852960016","3.97","23.80660700000002","0.0111","0.10318430113151904","2.9422424238299687"
Axis Arbitrage Fund,"Arbitrage Fund","Growth","9717.7455","1.5386117175022553","2.1027757720856664","21.5407","6.30893617021276","1.4444241112712992","0.66","19.176108127208487","0.3391","2.4859479318762894","1.5002120082792776"
PGIM India Midcap Fund,"Mid Cap Fund","Growth","9680.9829","1.0054524236986206","1.3529170620676443","34.1081","0","0.7370568314766655","0","33.032014285714304","0.0003","0.003174901573277509","0.7875405324641745"
Axis Multicap Fund,"Multi Cap Fund","Growth","9656.660100000001","0","0","30.4408","0","2.197283964630765","0","28.07517499999999","0.0081","0.08095999011857648","1.3383134971561117"
Kotak Equity Savings Fund,"Equity Savings","Growth","9467.9681","2.122868001403162","2.089118925784532","19.8353","6.893919597989943","8.364054129061126","2.57","21.863507555555596","0.038","0.3841630903665786","1.9532515773662722"
UTI Value Fund,"Value Fund","Growth","9433.0008","1.1514740936681633","1.309252820477312","21.3856","0","-2.027271638296163","0","19.60508513513515","-0.0398","-0.4016250490196049","1.1428142438219373"
HDFC Overnight Fund,"Overnight Fund","Growth","9431.494200000001","1.9627340644316578","0.32112196998150894","0","5.451812297734607","2.880851175481348","0.013232876712328766","0","-0.5249","-62.90591232213392","2.783369436586683"
Nippon India Low Duration Fund,"Low Duration Fund","Growth","9416.7233","2.4801093365650253","2.9352993681567536","0","7.253582554517132","2.7526024006587697","1.2438356164383562","0","0.3963","2.943133758428251","2.496499036819876"
Mirae Asset Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","9363.4768","1.4409482921753596","1.792724528154239","21.6187","7.129446808510636","-2.368819522417998","4.62","25.0177225680934","0.0013","0.012699606293110037","1.4154116235237166"
Nippon India Flexi Cap Fund,"Flexi Cap Fund","Growth","9306.7178","0","0","26.388","0","-1.8801836475043978","0","26.007497777777786","-0.0245","-0.24764232271564568","1.1734750815052808"
BHARAT Bond FOF - April 2030,"FoFs (Domestic) - Debt Oriented","Growth","9302.8853","1.1092984708983955","0","0","7.489999999999999","1.1372068541899796","3.59","0","-0.0399","-0.39527524587304985","1.0376425902828073"
HDFC Manufacturing Fund,"Thematic Fund","Growth","9255.0898","0","0","19.2289","0","2.5314934694969713","0","28.99236167664669","0.0293","0.2968532971014471","0"
DSP Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","9241.131","0","0","17.6268","6.745476190476196","1.7736204841192778","7.49","22.43889587628866","0.1651","1.6445990149577496","0"
Tata Digital India Fund,"Sectoral Fund - Technology","Growth","9238.5819503102","1.4519932295167133","1.350133824543164","24.9814","0","1.4268286909744918","0","30.814870270270248","-0.1145","-1.1810633852592332","1.28865305293136"
Tata Balanced Adv Fund,"Balanced Advantage Fund","Growth","9128.0415042268","1.5428377709597085","0","25.7404","6.9594690265486765","-3.697601384590919","7.82","23.530426400000017","-0.0183","-0.180969389676818","1.3340852165738726"
HDFC Defence Fund,"Thematic Fund","Growth","9123.605300000001","0","0","57.268","0","5.014220468313384","0","28.99236167664669","0.0589","0.5460830706037315","0"
ICICI Pru Banking & PSU Debt Fund,"Banking & PSU Fund","Growth","9109.4248418844","2.8211680053795405","3.1976336605283007","0","7.373133640553","6.092429776165835","5.66","0","-0.0304","-0.265104281368672","2.6876535287605674"
