Name,"Sub Category","Plan","AUM","Average YTM","% Away from ATH","% A Rated Bonds","% Equity Holding","% Smallcap Holding","% Debt Holding","% Concentration - Top 3 Holdings","% Concentration - Top 5 Holdings","% Cash Holding"
Quant ELSS Tax Saver Fund,"Equity Linked Savings Scheme (ELSS)","Growth","12505.6922","0","5.76","0","94.11754512876945","5.83219295929897","0","28.21155713395856","43.22207930241557","5.882454871230539"
Bandhan Banking and PSU Fund,"Banking & PSU Fund","Growth","12107.7228","7.36","0.47","83.46001259172671","0","0","0","18.251293250571152","24.5403073829352","2.5646204172612848"
Franklin India Mid Cap Fund,"Mid Cap Fund","Growth","12102.388694313","0","5.51","0","96.03489795994983","19.50047964406392","0.205586687293325","8.37632382596803","12.644737547820679","3.75951535275681"
UTI Large Cap Fund,"Large Cap Fund","Growth","12052.6005","0","10.26","0","97.4815294010616","2.3091448189957022","0.418737848317465","22.842661216556543","32.21291537871847","2.09882008451207"
SBI Ultra Short Duration Fund,"Ultra Short Duration Fund","Growth","11847.06","7.18","0.04","84.79005952618522","0","0","0","20.82628141260354","31.22200153063464","0.9106877794509519"
DSP Flexi Cap Fund,"Flexi Cap Fund","Growth","11769.1045","0","7.8","0","91.31594336680413","11.603887109677718","0","24.01912396988233","32.87375942664117","8.684056633195842"
Invesco India Midcap Fund,"Mid Cap Fund","Growth","11767.2978","0","3.02","0","99.85244615802955","24.443836205114128","0","17.50044177517119","27.11168404355331","0.147553841970414"
UTI Mid Cap Fund,"Mid Cap Fund","Growth","11679.708999999999","0","6.03","0","98.36468785309634","20.57016831498114","0","6.86836632659256","11.066548832680681","1.62538039261081"
DSP Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","11581.7504","7.3","6.09","9.748002339957184","70.38749427720353","9.174190112057673","23.163496944296085","19.43812741811461","28.05350044497591","4.110961500258195"
HDFC Gold ETF FoF,"FoFs - Gold","Growth","11464.353200000001","0","11.15","0","0","0","0","100.0000000000001","100.0000000000001","-0.09513140261589298"
Baroda BNP Paribas Liquid Fund,"Liquid Fund","Growth","11412.028400000001","6.17","0","87.42200816815355","0","0","0","14.818187799112032","20.49788800034883","-6.772353458216073"
Axis Overnight Fund,"Overnight Fund","Growth","11375.8507","5.33","0","0","0","0","0","97.57968505159788","99.15873043235345","94.69500408439778"
ICICI Pru Overnight Fund,"Overnight Fund","Growth","11368.8641297623","5.32","0","0","0","0","0","95.85528488700348","97.91648112723772","93.94627473646844"
ICICI Pru Overnight fund-Direct Plan-Unclaimed Redemption IDCW Transitory Scheme,"Overnight Fund","Growth","11368.8641297623","5.32","0","0","0","0","0","95.85528488700348","97.91648112723772","93.94627473646844"
ICICI Pru Overnight fund-Direct Plan-Unclaimed IDCW Transitory Scheme,"Overnight Fund","Growth","11368.8641297623","5.32","0","0","0","0","0","95.85528488700348","97.91648112723772","93.94627473646844"
ICICI Pru Overnight fund-Direct Plan-Unclaimed Redemption Stable Scheme,"Overnight Fund","Growth","11368.8641297623","5.32","0","0","0","0","0","95.85528488700348","97.91648112723772","93.94627473646844"
ICICI Pru Overnight fund-Direct Plan-Unclaimed IDCW Stable Scheme,"Overnight Fund","Growth","11368.8641297623","5.32","0","0","0","0","0","95.85528488700348","97.91648112723772","93.94627473646844"
Tata Small Cap Fund,"Small Cap Fund","Growth","11329.8500372201","0","20.32","0","92.10384749770611","84.72969164166801","0","14.86760046855311","22.63677126170842","7.810332301955331"
Nippon India Ultra Short Duration Fund,"Ultra Short Duration Fund","Growth","11082.725","7.23","0.03","84.74680586827611","0","0","0","13.82485631136493","18.23307091666496","8.039748851241871"
Invesco India Smallcap Fund,"Small Cap Fund","Growth","11038.229599999999","0","3.53","0","99.87387470179087","68.44017268856226","0","13.779424374358001","21.49438891903462","0.126125298209053"
Canara Rob Equity Hybrid Fund,"Aggressive Hybrid Fund","Growth","11023.7947","6.83","4.16","14.652271236509872","76.38084279635576","6.812898103046132","19.017263628830097","13.270249853256072","18.87151980433743","4.5863490182740945"
UTI Arbitrage Fund,"Arbitrage Fund","Growth","10857.5896","7.06","0.08","13.494399346241638","66.26367697670207","6.090072699008626","13.494399346241638","22.44659440802586","28.92738089861121","2.58437471241311"
Axis Focused Fund,"Focused Fund","Growth","10793.671299999998","0","10.9","0","80.59551175140936","0","0","21.14715342498896","31.23045573937388","7.384093908807471"
Franklin India Focused Equity Fund,"Focused Fund","Growth","10716.014299308","0","12.39","0","93.95728825496435","10.034781979097616","0.216574127116078","23.129845894042113","35.48203814843813","5.82613761791957"
Kotak Large Cap Fund,"Large Cap Fund","Growth","10599.2871","0","8.55","0","97.07697699782092","3.2478476783594243","0","20.11458204580571","28.79787641566951","1.725510388335456"
ICICI Pru Banking & Fin Serv Fund,"Sectoral Fund - Banks & Financial Services","Growth","10588.9819776125","0","10.15","0","94.44968478693166","21.359520724294967","0.0849109009629956","36.65703471973602","50.23328882083265","4.248321307596835"
SBI Banking & Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","10374.9465","0","9.94","0","91.80173892944896","14.450292346085835","0.0467684339384304","32.43880341937188","46.912000943812124","8.151492636612627"
HDFC Children's Fund(Lock in),"Solution Oriented - Children's Fund","Growth","10151.9277","7.05","6.77","12.560273651279072","0","20.17465510515804","0","18.47157954050442","26.197893430624028","5.578254856956876"
Bandhan Value Fund,"Value Fund","Growth","9907.497","0","8.85","0","94.11190755259602","18.094342126457523","0.484049604956505","20.77165507942091","29.353136371699648","5.404042842447395"
DSP Savings Fund,"Money Market Fund","Growth","9809.9028","7.18","0.08","88.3767696454648","0","0","0","9.9196793264863","15.461060429671129","-1.4587208753995"
Invesco India Large & Mid Cap Fund,"Large & Mid Cap Fund","Growth","9761.1495","0","4.19","0","99.86973972686314","24.788578435357433","0","19.443319662300027","30.129192263677567","0.11267525407740203"
SBI Conservative Hybrid Fund,"Conservative Hybrid Fund","Growth","9754.0069","7.95","0.69","63.6739143582111","24.10535920371351","12.543631684328625","70.64708863390287","9.23007446303939","15.23527115815348","4.94781688128599"
Axis Arbitrage Fund,"Arbitrage Fund","Growth","9717.7455","7.02","0.08","15.53655609729644","-0.31687042020186695","-0.013617726457230254","16.054712803499537","84.27899296189642","88.15867318196393","69.66106892797312"
PGIM India Midcap Fund,"Mid Cap Fund","Growth","9680.9829","0","4.79","0","97.14016045612044","10.011832346683565","0.154149260792651","7.652560205969451","12.45795326013515","2.1931974018196954"
Axis Multicap Fund,"Multi Cap Fund","Growth","9656.660100000001","0","3.4","0","97.21415813320381","23.684993427489495","0.358172749603147","10.14227738014719","14.72612506056829","1.7678203253731297"
Kotak Equity Savings Fund,"Equity Savings","Growth","9467.9681","6.77","1.16","13.261853439864913","66.52561924299188","4.542633314841376","15.404471857731416","20.24043422369042","26.94574862477367","7.560237673338953"
UTI Value Fund,"Value Fund","Growth","9433.0008","0","8.94","0","98.65239065812438","16.825227026377448","0.26940843681472","18.50410104915924","25.882758326491388","1.07268834324706"
HDFC Overnight Fund,"Overnight Fund","Growth","9431.494200000001","5.27","0","0","0","0","0","95.82549390742344","98.14839837361077","94.07653243321715"
Nippon India Low Duration Fund,"Low Duration Fund","Growth","9416.7233","7.42","0.14","85.62096144867898","0","0","0","11.07230689699466","15.422140573665558","1.9154993088955332"
Mirae Asset Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","9363.4768","7.53","3.78","16.535352551949508","76.21783182076125","9.555267974818925","20.526488622260484","15.10187860987704","21.72566070756964","3.255679556978241"
Nippon India Flexi Cap Fund,"Flexi Cap Fund","Growth","9306.7178","0","8.71","0","98.52206825718667","14.224969781703397","0","15.9054623327513","22.69225882807568","1.477931742813302"
BHARAT Bond FOF - April 2030,"FoFs (Domestic) - Debt Oriented","Growth","9302.8853","7.47","0.44","0","0","0","0","100.00328615462986","99.99999999999996","0.1397265426888581"
HDFC Manufacturing Fund,"Thematic Fund","Growth","9255.0898","0","3.42","0","98.58975258650862","26.774236191666823","0","13.930382364848349","20.51586879648324","1.410247413491359"
DSP Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","9241.131","6.23","2.42","2.828906981190938","45.403433843757874","4.405419639652333","10.54525793433726","26.30486246759189","36.41982134005025","13.588425486014632"
Tata Digital India Fund,"Sectoral Fund - Technology","Growth","9238.5819503102","0","30.15","0","90.44739546983799","16.600555602358263","0","39.44637348261251","49.30391278630803","9.55260453016194"
Tata Balanced Adv Fund,"Balanced Advantage Fund","Growth","9128.0415042268","7.53","2.87","12.499363630979078","65.61034694273445","7.011512816891085","27.60114531505313","12.74770496454447","17.34338082563417","2.781354621462203"
HDFC Defence Fund,"Thematic Fund","Growth","9123.605300000001","0","2.72","0","98.07525869186804","29.592152567143597","0","44.0782494174752","60.53350093959","1.9247413081317748"
ICICI Pru Banking & PSU Debt Fund,"Banking & PSU Fund","Growth","9109.4248418844","7.61","0.54","82.45499730101143","0","0","0","11.48343332615871","17.71092127002531","2.66247886484387"
ICICI Pru Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","9061.5471531461","7.63","0.98","0","0","0","0","37.47633646447402","51.498011555121906","4.975020772138066"
SBI Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","9047.169","6.12","0.45","0","0","0","0","48.735859803215796","59.056638601533805","13.52747693781341"
Nippon India Balanced Advantage Fund,"Balanced Advantage Fund","Growth","9031.579","7.48","2.88","13.233518417608696","69.98910676533207","5.809208780000681","18.031475289465874","13.74946681137991","19.18515202217018","5.63792968537022"
ICICI Pru Aggressive Hybrid Active FOF,"FoFs (Domestic) - Hybrid","Growth","8977.234899948999","0","6.16","0","0","0","0","60.0568444525232","76.74961808161152","0.885436337969182"
Axis Short Duration Fund,"Short Duration Fund","Growth","8955.23180100001","7.67","0.4","85.315664570514","0","0","0","8.49372642704793","13.050160019308489","2.795771372439463"
Nippon India Value Fund,"Value Fund","Growth","8918.800500000001","0","6.82","0","99.45784416994192","18.15329539627112","0","17.18266599346713","24.19626496588361","0.5421558300580674"
SBI Energy Opportunities Fund,"Sectoral Fund - Energy & Power","Growth","8918.381800000001","0","6.41","0","97.3886148269633","33.87995342383747","0.6145767385738075","23.511793361436943","35.07459951983667","1.996808434462857"
ICICI Pru Nifty Next 50 Index Fund,"Index Fund","Growth","8900.2735285287","0","10.39","0","99.91525172226987","0","0","10.53241000959398","17.1884133122018","0.084748277730161"
Axis Corp Bond Fund,"Corporate Bond Fund","Growth","8888.230601","7.51","0.51","84.25761828231595","0","0","0","11.20046205821887","16.55067848937222","5.491159972829675"
ICICI Pru Energy Opportunities Fund,"Sectoral Fund - Energy & Power","Growth","8851.2874574402","0","2","0","93.79870374700337","33.72575474871441","1.7086113260605487","24.049762367740637","33.01270706719381","4.492684926936052"
Aditya Birla SL Banking & PSU Debt Fund,"Banking & PSU Fund","Growth","8805.1425","7.45","0.47","85.88830334091692","0","0","0","8.058943963712121","12.300467596066742","2.7414422878448623"
ICICI Pru Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund,"Index Funds - Debt Oriented","Growth","8760.1949504148","6.88","0.11","38.467760353214935","0","0","0","19.46886695619991","27.441151864847182","2.638263779778745"
ICICI Pru Smallcap Fund,"Small Cap Fund","Growth","8741.2985119064","0","7.38","0","90.8656086870981","78.74618617158723","1.80937534377265","14.34187950786029","18.737406093260063","7.325015969129229"
Kotak Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","8641.944300000001","6.82","2.73","8.806836443044409","76.937054546857","6.658624263523659","16.88985891751233","12.60193496040006","19.494665106786208","6.173086535630643"
Tata Value Fund,"Value Fund","Growth","8591.5437155051","0","9.76","0","94.63207159531996","8.664666381857941","0","18.55280108309838","28.52188380398687","5.367928404680035"
Aditya Birla SL Balanced Advantage Fund,"Balanced Advantage Fund","Growth","8539.877199999999","7.58","2.11","11.635139399761076","74.52261939380442","10.774563903851528","15.673480092362007","10.529078801290769","16.34647915528574","3.8420279721940043"
Franklin India Opportunities Fund,"Thematic Fund","Growth","8534.740956581","0","7.39","0","89.337379823997","27.57792136426938","0.291524958127929","20.45576602485874","28.403287273022393","10.3710952178751"
HDFC BSE Sensex Index Fund,"Index Fund","Growth","8511.618","0","12.11","0","100.0081406378905","0","0","33.48060145556348","44.544609497277754","-0.008140637890469198"
SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund,"Index Funds - Debt Oriented","Growth","8465.5975","6.09","0","48.81693938319177","0","0","0","18.3805832960993","26.93689724794971","4.88373797596684"
SBI Dividend Yield Fund,"Dividend Yield Fund","Growth","8409.501","0","6.85","0","90.8849847333391","8.245606962886386","0.0576990239967865","16.07805385836805","24.649881128499782","2.3879050611920927"
UTI Nifty200 Momentum 30 Index Fund,"Index Fund","Growth","8397.3446","0","20.52","0","99.99756113378984","0","0","17.02782329547366","26.95596534171052","0.00243886621012892"
Bandhan Short Duration Fund,"Short Duration Fund","Growth","8376.106600000001","7.38","0.32","79.2728035087313","0","0","0","25.384762994179688","33.85401293009297","2.554669817352113"
Nippon India Focused Fund,"Focused Fund","Growth","8343.4385","0","5.63","0","96.11980851566754","13.10174338000893","0","21.0174354631819","30.214091025991003","3.8801914843324705"
ICICI Pru Infrastructure Fund,"Sectoral Fund - Infrastructure","Growth","8311.0789602912","0","4","0","94.67799833927093","39.11214916295423","1.221662078836061","20.05600004480763","27.77004539395128","3.497269869290462"
Nippon India Corp Bond Fund,"Corporate Bond Fund","Growth","8245.506300000001","7.7","0.48","79.26622319087772","0","0","0","8.68765697209623","12.97703216134034","2.8916158484055097"
Union Liquid Fund,"Liquid Fund","Growth","8162.687900000001","6.15","0","79.53035666106993","0","0","0","9.12707320342359","14.538369156561771","2.716443440156517"
WOC Flexi Cap Fund,"Flexi Cap Fund","Growth","7906.7493000000095","0","6.33","0","88.39592650294348","24.231601727906064","4.051892729164942","19.44140684971509","25.8949540742363","3.236485568095606"
Quant Mid Cap Fund,"Mid Cap Fund","Growth","7904.7065","0","12.94","0","93.85868912400478","8.03242979356665","4.026257015361672","32.59731022271352","48.48384187319289","2.1150538606335996"
Nippon India Pharma Fund,"Sectoral Fund - Pharma & Health Care","Growth","7898.2417000000005","0","0.3","0","98.68207744030374","24.920931727797257","0","28.83226341297504","40.9167413467275","1.3179225596962105"
Bandhan Arbitrage Fund,"Arbitrage Fund","Growth","7895.2878","0","0.07","2.200247841704846","68.87380067026346","7.700230990386066","2.901875207508211","27.4011707682858","35.34314215394692","0.460257147630003"
