Name,Ticker,"Sub-Sector","Market Cap","Mutual Fund Holding","Domestic Institutional Holding"," MF Holding Change – 6M","Promoter Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","FII Holding Change – 6M","DII Holding Change – 3M","Promoter Holding Change – 6M ","MF Holding Change – 3M","Promoter Holding","Pledged Promoter Holdings","FII Holding Change – 3M","Insider Trades - 1M Cumulative","Insider Trades - 3M Cumulative","Retail Investor Holding","Bulk Deals - 6M Cumulative","Bulk Deals - 1M Cumulative","Insurance Firms Holding","Bulk Deals - 3M Cumulative","Insider Trades - 6M Cumulative","No. of Shareholders"
Britannia Industries Ltd,BRITANNIA,"FMCG - Foods","128732.0607972","10.387991867555703","18.873066217066608","0.5604843071584646","0","15.632139897730667","-0.5179830723757846","0.6129627786298624","-0.7234426568119225","0","-0.20367562196728528","50.54749588131765","0","0.7517108021555501",,,"10.343455080530815",,,"4.05473786388226",,,"251466"
Bharat Petroleum Corporation Ltd,BPCL,"Oil & Gas - Refining & Marketing","127443.59871","8.138167555085042","18.526313778400365","-2.438176609262827","0","19.577709336759515","-2.77316585936747","3.0429810303376996","-1.0371086569892114","0","-1.2384403142651976","52.97601190910376","0","1.1189632728199967",,,"5.053975029107996",,,"8.230617524575552",,,"1033057"
Indian Railway Finance Corp Ltd,IRFC,"Specialized Finance","126934.398778","0.2710269636024194","2.893153624446436","-0.03809395657009307","-1.714356859154364","1.1663290126660233","1.408119443798702","0.1944484396303603","1.3448581804224597","-1.714356859154364","-0.09258639816976783","84.649279504482","0","0.18545206315090657","0","0","9.678731356132063",,,"2.5596925845999534",,"-1.714356859154367","5113569"
Tata Capital Ltd,TATACAP,"Consumer Finance","126753.78394476001","1.8520771150942812","3.6111576744505345","0.23280162270881388","0","4.882353570711586","0.4828641548500143","1.573518650818155","0.2801317519186397","0","0.2739030556338926","85.41027804151781","0","0.24977312391934703",,,"3.240062857091155",,,"1.4355387284943462",,,"1269833"
Jindal Steel Ltd,JINDALSTEL,"Iron & Steel","124448.96914407","14.48536361070783","19.130055097584382","0.6171651270625507","0","9.19632228587802","0.39221847718511427","-0.22962653979482717","0.04088146908354773","0.32606762198108896","0.06911638338624826","62.69427766884335","6.8392870385585915","0.17657808235360584","0","0","5.29064216695786",,,"2.3318037990987364",,"0.1154924886341174","271333"
Siemens Energy India Ltd,ENRIN,"Power Generation","123203.4499098","4.042363132108892","6.618690209933292","-0.8493560346939297","0","7.592417628409237","-1.4251995964118942","1.4351341549400525","-0.08969969308563108","0","0.6001659466365195","74.99986921561846","0","0.3878018762216451",,,"8.012079225822731",,,"1.5815205586097885",,,"237745"
LTM Ltd,LTM,"IT Services & Consulting","122876.9126031","4.328337298363628","17.00705763958845","-0.7841181151739445","-0.0009420378572713162","6.630868423508265","0.32983668913789543","0.23548929033197208","0.10081303027724076","-0.017697581497358783","-0.2842249549484608","68.52406601091698","0","0.12530124855053693",,,"4.983942960387968",,,"11.383837209607835",,,"375351"
Union Bank of India Ltd,UNIONBANK,"Public Banks","121374.3291513","4.0278113755058715","11.509453438285288","0.26415676992153037","0","9.371548909259756","-0.20090230999014125","1.5137561193106075","-0.3929057976547359","0","0.20763345417617174","74.75708261331977","0","1.2310804597217384",,,"3.2281098957225702",,,"7.021632523279507",,,"907910"
GE Vernova T&D India Ltd,GVT&D,"Heavy Electrical Equipments","119814.4155879","18.02723477589728","21.394019645686672","-4.285188627918746","0","20.387883788390262","-3.8060183083516463","4.235113746022769","-1.8889523343871844","0","-2.4810482203947792","51.000000058583105","0","1.9305123578415149",,,"5.362042880213162",,,"2.2064774280190904",,,"110662"
Tata Consumer Products Ltd,TATACONSUM,"Tea & Coffee","119608.76216232","9.001051354267139","24.18598796327805","-0.24088741825549498","-0.0010064418712829593","20.79010165489617","1.9820775171848055","-1.2661641843296998","0.7141336308484192","-0.0011538827929413742","0.3394764311299596","33.83455593848825","0","-0.39609086956204465","-0.003482147420851278","-0.003482147420851278","16.234864386132617",,,"12.611568931047437",,"-0.0022055412148218197","804698"
Punjab National Bank,PNB,"Public Banks","117480.86608549599","6.230432538492889","16.054031347542537","0.7100216550029179","0","6.389274182224216","0.5101737094905481","0.723160021431684","-0.02879841936761096","0","0.022965962142604823","70.07887794439254","0","0.4519238004473207",,,"5.97522880768126",,,"9.41686617398867",,,"2222889"
Billionbrains Garage Ventures Ltd,GROWW,"Investment Banking & Brokerage","116711.2249797","5.248668273840126","5.919701023889433","5.248668273840126","-0.42960027943190227","2.513126174241597","-65.78572920809594","2.513126174241597","0.9988600270134915","-0.9154053902403341","1.007749800396052","27.37916437777429","0.3561164243426794","-0.6232773126288431","0","5.470002438253586","2.881151094522768","-16.14832994671807","-16.14832994671807","0.13089171145342002","-16.14832994671807","5.37385565839616","706904"
Bajaj Holdings and Investment Ltd,BAJAJHLDNG,"Asset Management","116502.046268","6.9027457216507955","8.0671730094594","0.8511969835437849","0","9.6229690302696","0.7588223248597323","-0.7102229051810838","0.7587809927101752","0","0.6940054276300573","51.4617384248192","0.00030010734678059846","-0.6383993100765704",,,"7.662633697149097",,,"0.746863855763018",,,"83963"
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,"Hospitals & Diagnostic Centres","116156.43515745","16.650990793823013","22.759979877407922","0.17288145007015387","6.954845019890854e-7","42.617705726418365","1.6358838620729905","-1.5835131838858132","1.2538493589062156","6.954845019890854e-7","-0.1015539509198149","28.019074385662723","0.6989994766965991","-0.921231115778923",,,"4.256269151165413",,,"4.657296640489257",,,"174610"
Canara Bank Ltd,CANBK,"Public Banks","115795.93398516001","5.006232474204944","10.896251687665478","-0.7050495512049935","0","14.241286507138847","-1.348267070296341","2.343864226569327","0.414892270921678","0","0.6345975316440509","62.93427259378507","0","-0.37383002640099683",,,"6.7038616585508555",,,"4.776525958071064",,,"1502130"
HDFC Asset Management Company Ltd,HDFCAMC,"Asset Management","115056.59313606001","8.443207917318784","14.427391196643777","-0.1360075937214873","-0.011211292375449489","24.454014411352453","0.29392490987761555","-0.23980322177865787","-0.4638977204108965","-0.048048675734591484","-0.4152330682500942","52.37151382062558","0","0.46061691411114225",,,"6.241275140824462",,,"2.8805781480283734",,,"435815"
Cipla Ltd,CIPLA,"Pharmaceuticals","113051.6864127","18.657553782192988","31.96930814219791","-1.5729743831681482","-0.0002415495358079056","22.556979270303504","1.7239009653640203","-1.9898682522244577","1.245560162895881","0.0002074849239086518","-0.5568066969236156","29.214319171504382","0","-1.3742701268180042",,,"6.996761868897015",,,"11.235059896300548",,,"584217"
Indus Towers Ltd,INDUSTOWER,"Telecom Infrastructure","112832.16576414","14.080202217030994","19.67866476859676","0.28154161377239184","0.22343466051742666","25.09364898899602","1.4345740382991856","-1.1110498365662416","0.7253912954848083","0.22343466051742666","0.047369177534029916","51.25570438791544","0","-0.8297188239019597",,,"2.04033439018031",,,"4.236942497327507",,,"335735"
Dr Reddy's Laboratories Ltd,DRREDDY,"Pharmaceuticals","110073.47550505","13.19488819460766","30.71788162267428","-0.11144694177925984","-0.000849326649998261","33.08240210346533","2.7332639235843423","-2.433465140324188","0.27706498115637146","-0.0013789267051436127","-0.6734641013018265","26.6343717227929","0","-0.12055083730088967",,,"7.463718298548444",,,"14.63641716189107",,,"449665"
Indian Bank,INDIANB,"Public Banks","109131.02174062","13.690583460375397","17.751981520877802","-0.6785767198625638","0","5.822163332220537","-0.8632978434484215","1.1445814600442539","-0.06629234430879904","0","-0.038636667894683896","73.83639162063088","0","0.18478296636797786","0","-0.00017261040627633532","1.81814854334995",,,"3.970446110986245",,"-0.0002839719587126807","319897"
Marico Ltd,MARICO,"FMCG - Personal Products","108646.582831425","8.629671217193579","12.304233566235604","0.23538468310936445","-0.002781575113978363","24.079048372057557","0.31099593221135713","-0.1293751844171993","-0.03998601624176068","-0.009682218926364783","-0.5820218584587185","58.92565324178308","1.1940078354722834","0.06572840565920046",,,"3.1704733478828455",,,"3.412758721710156",,,"287764"
Bosch Ltd,BOSCHLTD,"Auto Parts","108625.07612","6.4931863276286","15.062437189848389","-0.2784837680259207","0","7.215708200140776","-0.021560580518375616","0.08224824063764213","0.1618721866816042","0","0.02420182791951131","70.54139129656427","0","-0.12508798507067898",,,"5.2091942534051405",,,"7.714174988234751",,,"66646"
Ambuja Cements Ltd,AMBUJACEM,"Cement","106909.25942765","8.730548701435767","19.8358683950153",,"-0.3174374662857531","5.8309447032803945",,,"-0.003211392218602782",,"0.5844944709402675","67.32821226890137","0","0.03714388074447417",,,"4.5778520907947815",,,"8.84476688608293",,,"613421"
Mankind Pharma Ltd,MANKIND,"Pharmaceuticals","106691.608188","10.361797894838263","14.457066521849733","2.5783059065814014","-0.004093405176632814","10.23995378534198","2.5357015609497147","-2.595912292179527","1.209013697537534","-0.01229392385928918","1.0621367220705018","72.65989072339048","0","-1.0979941166159684",,,"1.337128202113107",,,"1.1422588228974442",,,"177606"
Zydus Lifesciences Ltd,ZYDUSLIFE,"Pharmaceuticals","104733.86484915","4.876140389572807","11.202978543787811","0.17575663489562743","0","6.945239446741408","0.3443893800486695","-0.39587611227483954","0.11249947937059801","0.00009938046319746263","0.168797716721933","74.99501323742801","0","-0.11636209983326129",,,"4.80040949521095",,,"6.106285974299079",,,"418314"
Max Healthcare Institute Ltd,MAXHEALTH,"Hospitals & Diagnostic Centres","104691.83438273","16.30495484336382","26.319134160127323","2.0532498483675976","-0.008914979918433374","45.389592645446626","6.2879826016850515","-6.413628560939124","5.116020168935531","-0.02191896707931207","2.265081009098271","23.71486888015576","0","-5.1650045956996",,,"2.327838588231456",,,"6.305590325567158",,,"216996"
Godrej Consumer Products Ltd,GODREJCP,"FMCG - Personal Products","104667.68819049001","9.726676676140638","17.999056473869565","1.6486736878475376","0","13.944932291803655","4.418070991175274","-4.291801751677289","1.5166274308370866","-0.008828029116614289","0.12917742488391504","53.053549081048104","0.41668141509561535","-1.4611153850811363",,,"3.5519415079120757",,,"5.256021482902923",,,"213565"
Lupin Ltd,LUPIN,"Pharmaceuticals","104496.68548865","16.926510231566553","25.32004486092979","-3.639727502076603","-0.039009095383235604","21.707827766435287","-1.2261248921876309","1.2148137303858846","-0.2575515481116142","-0.04321210909894546","-1.0800466857472806","46.855308750097294","0","0.21550757854057423",,,"4.915940046088414",,,"6.122987102094434",,,"290411"
LG Electronics India Ltd,LGEINDIA,"Home Electronics & Appliances","103438.12481688001","6.007484464689306","8.034792169331483","3.3346783497346486","0","2.7256304496250046","3.6153254447626386","-0.12995917488641773","0.8868760826088513","0","0.6083355847507717","84.99999997053504","0","-0.2740597616999132",,,"3.177963372440758",,,"1.5998449742487466",,,"973763"
Gail (India) Ltd,GAIL,"Gas Distribution","102334.539563652","10.225930928907141","20.45573860514649","-0.7142869089444162","-0.3613745991009196","12.951363374494187","0.6146447992316766","-0.6696086050478716","0.5980747043218777","0","0.009850091472317857","51.52130078525108","0","-1.1222154850996144",,,"5.036275858610589",,,"8.610441525441077",,,"1617716"
GMR Airports Ltd (India),GMRAIRPORT,"Construction & Engineering","99782.3227464","2.3202259017702893","4.9299092958100905","-0.7391590184009917","0.08618354697811981","20.1639169051874","0.11591225376057235","3.086022342330267","0.33856065363259713","0.08618354697811981","-0.0982120429778588","66.32631741786923","10.2756176823614","1.204826666698711","0","0.9214908760311191","2.509001225159718",,,"1.2781485402894306",,"0.9214908760311191","694272"
Hero MotoCorp Ltd,HEROMOTOCO,"Two Wheelers","99406.1715984","13.28482364193949","24.78115361186094","-1.0639033349972369","-0.0014172127616802754","31.146739695751673","-1.6131802906459392","2.3865830169128017","-1.5793912042214089","-0.0038044319817771566","-1.1256575171187464","34.728501396650564","0","1.7116049968169236",,,"7.414511736898982",,,"2.203349449482369",,,"895516"
Mazagon Dock Shipbuilders Ltd,MAZDOCK,"Shipbuilding","98335.9764","1.5239496256631464","5.098892855372106","-0.4519128365313103","0","1.7337275026030046","-0.5619725816847634","-0.23399920670335694","-0.26920000991620796","0","-0.25991149784322487","81.21833035847092","0","-0.06275794536169377",,,"10.309899350488374",,,"3.5588564133075513",,,"808455"
JSW Energy Ltd,JSWENERGY,"Power Generation","94324.56035628001","5.314275896258714","14.332774333166414","0.7960092485905212","0.14949823569101284","9.74402282975969","2.7747644672473957","-2.383933758466881","-0.0931028392783233","0.1494378730039756","-0.62972194513498","69.41472683661624","9.016449546076075","0.24424573371460312","0","-0.0022409410070091105","3.2151388409347463","-0.8732739684052541","0","8.317309153800064","0","0.5417079238889593","565674"
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines","93889.58969292","12.835038685687984","22.698117540934387","0.3201537743461529","-0.0007250081742071757","23.231854789248075","3.1507084882096024","-2.906083845465723","1.9108061124430336","-0.0007250081742071757","0.3946055100802486","38.116162589875096","0","-1.8528356671806563",,,"10.84371177441383",,,"4.952119929767475",,,"646147"
United Spirits Ltd,UNITDSPR,"Alcoholic Beverages","93435.49057638","13.078930561177193","15.368636819348037","0.5765337295892348","0","14.414727028580248","0.4642920244159008","0.03569254080465001","0.000388120806949388","0","0.3563529195448698","56.67435575276627","0.6714373097738018","0.2901008490327559",,,"5.376440659787058",,,"1.4581816954300046",,,"292661"
Lloyds Metals and Energy Ltd,LLOYDSME,"Mining - Iron Ore","93097.43480544","1.6452754697011445","1.7049023161040116","-0.22285617215799292","-2.086574553074584","2.260074453145425","-0.3993366815112376","-0.042076311794364774","-0.1560049698699928","-1.4055133216410738","-0.06567325160951354","61.643473040991445","3.186086373347547","0.37159584208578855",,,"6.860570726422659","-0.5733485299998263","0","0.022585353221014983","0",,"119530"
Aditya Birla Capital Ltd,ABCAPITAL,"Diversified Financials","92540.97404838","6.57251536383088","13.822000560669027","0.04763785285379463","-0.061281016287594525","7.701366913983061","0.9939428225757148","0.9174581463580669","-0.8513800119593622","-0.18601142955361638","-1.104138951255675","68.51411577148362","0","1.871174019074151",,,"5.625194503002252","-1.1740960084131176","0","2.6575998643252507","0",,"522128"
