Name,Ticker,"Sub-Sector","Market Cap","Current Ratio","Cash Conversion Cycle","Interest Coverage Ratio","Long Term Debt to Equity","Debt to Equity","Quick Ratio","Net Income / Liabilities","Working Capital Turnover Ratio","Inventory Turnover Ratio","Asset Turnover Ratio","Days of Inventory Outstanding","Earning Power","Days of Sales Outstanding","Days Payable Outstanding","Price Momentum Rank","Fundamental Score","Value Momentum Rank","Earnings Quality Rank","Price to Intrinsic Value Rank"
CreditAccess Grameen Ltd,CREDITACC,"Consumer Finance","20731.226409929997","4.174265678420803","-3780.5923089297",,"2.939312561727552","2.939312561727552","4.174265678420803","3.730318020116584","5.076398774136285",,"0.213947031122956",,"3.716219254058544","0",,"65","6.73913043478261","57","6","74.82"
Natco Pharma Ltd,NATCOPHARM,"Pharmaceuticals","20710.4742681","5.585585585585585",,"96.87447698744771","0.0006042851700537281","0.03670375576369823","4.773926868044515","185.15172346066944","1.2969690397440763","1.084907590533997","0.6158321908770845","336.43418405833546","26.82664009454731","92.9094377090301","137.73541614282124","92","3.83071428571429","91","90","3.04"
Atul Ltd,ATUL,"Diversified Chemicals","20585.675096","3.332130168141392","86.8013381459","52.663798049340244","0.03285726648029006","0.03562642497752708","2.5069361153228176","51.46483856029034","3.760014383941026","0","0.965090910714937",,"13.151650958940229","57.80321342134044",,"72","6.53333333333333","57","54","29.38"
Godawari Power and Ispat Ltd,GPIL,"Iron & Steel","20575.32195735","2.416700424279897","79.0744082484","19.78737598357851","0.0007757590488343273","0.06255291567924491","1.4233524508027207","65.62879061075958","3.6656679284653753","0","0.93672190571734",,"18.787212410795778","11.463479158836558",,"83",,"83","74","4.62"
Craftsman Automation Ltd,CRAFTSMAN,"Industrial Machinery","20456.1624225","1.0675118208507663","77.2377985003","2.7292941062239047","0.6493135532110028","0.825479392594356","0.509638862015387","9.01448458811653","39.34178378770654","0","1.3756769056130087",,"11.84960457756968","33.60194914993698",,"90","6.18214285714286","62","20","25.6"
Gujarat Mineral Development Corporation Ltd,GMDCLTD,"Mining - Diversified","20441.04","4.70411730249608",,"178.55462184873952","0.01870787025050922","0.019720075985613886","4.528787105795213","71.38476002865329","1.7989066341521915","0","0.4761599280449455",,"16.44603258555967","9.442609516931025",,"95","6.4",,,"0.31"
KPIT Technologies Ltd,KPITTECH,"IT Services & Consulting","20438.81960252","1.5739865257288885",,"12.8373829238496","0.09149909345640349","0.1184206911708148","1.5247996282959695","31.065358425821678","8.766772777535769","0","1.4435235138913871",,"19.05265554205775","41.95702810262557",,"0","5.64285714285714","29","77","20.15"
Sun Tv Network Ltd,SUNTV,"TV Channels & Broadcasters","20391.9086619","9.343122513185898",,"166.31841909023123","0.00897865253283978","0.010602944318453858","9.343122513185898","173.39327169795965","0.7155052194713497",,"0.391779986016765","0","17.650000830930896","95.91338114841065","2586.3910167130916","46","7.28076923076923","57","68","68.84"
RBL Bank Ltd,RBLBANK,"Private Banks","20324.304198",,,,"0.8765406492728244","0",,"0.6703674846184579","-0.1970394560093927",,"0.12945422574402368",,"0.7534106135528079",,,"81","4.88709677419355",,"12","25.5"
Affle 3i Ltd,AFFLE,"Advertising","20307.79565916","3.46164736574192",,"107.21102661596957","0.0043374082797662285","0.02786394520882686","3.46164736574192","68.39026883983882","1.9365048489732404",,"0.8098357702933939",,"15.614668534752488","40.32393921565814",,"32","6.83333333333333","22","60","78.8"
Eris Lifesciences Ltd,ERIS,"Pharmaceuticals","20205.87726992","0.8853328893361034","78.5516700644","4.314164114807704","0.5445753967283664","0.7573660659706092","0.6429465972679692","17.841416669306565","-16.153541178590725","0","0.4655503485773474",,"12.324940355538821","51.22839675385527",,"19","6.095","15","31","47.85"
Carborundum Universal Ltd,CARBORUNIV,"Industrial Machinery","20176.11926433","3.346293792084315","163.1675646123","16.015458422174827","0.03047450120516015","0.05885969541821505","1.8755071029262105","21.539023095301268","3.3391237079361886","0","1.2245853996078884",,"6.560129608684825","49.68057274273477",,"79","5.00982142857143","49","31","4.51"
EIH Ltd,EIHOTEL,"Hotels, Resorts & Cruise Lines","20167.9948695","2.5688524297177984",,"49.14941451990634","0.052746631926658114","0.0558749191051075","2.4624416921344694","68.00382570950356","4.179065417902275","6.335667792700009","0.5403201707969884","57.61034384103204","17.99529770081236","27.296615707148398","269.78652985851016","20","3.96111111111111","33","76",
Kaynes Technology India Ltd,KAYNES,"Electrical Components & Equipments","20117.0996654","1.5951537345730384","112.7004736544","5.31283673992987","0.03227587079807187","0.3174778411028644","1.1109908924452474","20.249529766608422","2.6533921545248607","0","0.9569930145110475",,"13.385087078585109","44.87028769447925",,"1",,"3","42","43.13"
Cube Highways Trust,CUBEINVIT,"Roads","19892.2324776","2.05060857913124",,"0.954963745412228","1.279097806680854","1.3215075724854994","2.0229712699602795",,"2.8024720414225186","1.3099456235748117","0.13145545089107352","278.63752008569895","3.8187241661855027","11.825253753818979","2418.589314408141","69",,,,
Prime Focus Ltd,PFOCUS,"Animation","19853.718144995","0.6671483055160288",,"0.2364292088042832","0.6297093859812263","2.3878703640261154","0.6671483055160288",,"-8.595566840053475",,"0.4906006154469621","0","1.500544504866328","38.82233694941837","2753.4960159362554","99","4.93846153846154",,"1",
Sterlite Technologies Ltd,STLTECH,"Telecom Equipments","19765.90754115","0.9103585657370518","26.224788918","1.4776785714285714","0.4638190954773869","0.9678391959798995","0.6171314741035857","1.6199016488284639","-12.650918635170603","0","0.702367941712204",,"6.076739489627317","91.78008298755186",,"100","5.165","74","13","16.05"
IIFL Finance Ltd,IIFL,"Investment Banking & Brokerage","19733.43628","0.880416260143343",,,"3.3633028232952134","3.692832016120422","0.880416260143343","3.093358406026385","-21.54012047416571",,"0.2056763329415273",,"3.5606605681877466","2.864988937350034",,"31","5.31818181818182","59","3","57.82"
Sagility Ltd,SAGILITY,"Specialized Finance","19708.39261873","1.6718024056560463",,"13.493949173053656","0.12277637490178203","0.16817797398048237","1.6718024056560463","35.831854498112996","14.589392377960321",,"0.6799327045837541",,"12.25676496371226","61.27947709657199",,"27",,"58","45","73.45"
UTI BSE Sensex ETF,SENSEXBETA,"Equity","19655.147617868",,,,,,,,,,,,,,,,,,,
Sarda Energy & Minerals Ltd,SARDAEN,"Iron & Steel","19530.73188975","3.0603440730547415",,"5.16784741144414","0.3716394958285554","0.4475796548018152","2.2737996829626455","18.750318167569144","2.4302874302874304","4.006506278184524","0.5971873502070825","91.10181655958696","11.239577345430623","12.211894501843103","25.00382649728039","77",,,"43",
Bayer Cropscience Ltd,BAYERCROP,"Fertilizers & Agro Chemicals","19394.7598026","2.0108827629626296","192.9772273427","42.61176470588234","0.02161100196463654","0.03687201796239124","0.9487790619238207","23.711125026090574","2.455267778753292","1.5641156897875608","1.1364624606319211","233.35869743086235","13.80887931527478","62.39411060056141","102.00409098347242","43","5.25147058823529","33","78","50.47"
Computer Age Management Services Ltd,CAMS,"Diversified Financials","19352.71022392","3.3597872404726647","35.9665193189","91.0515759312321","0.05087139154526767","0.07911341496112254","3.3597872404726647","99.71301688382424","2.133894232405536",,"1.0415615914943102",,"39.8138171248152","20.390976891962588",,"57",,,"96","37.46"
Syrma SGS Technology Ltd,SYRMA,"Electronic Equipments","19339.5476908","1.3286138305225639","72.9826558612","10.22876087857439","0.058454760169440415","0.36420378884608434","0.9573166599653945","13.365522520514297","8.38301948668381","0","1.2310458974177",,"11.746509170862643","90.46748729119784",,"93",,,"61","44.39"
TD Power Systems Ltd,TDPOWERSYS,"Heavy Electrical Equipments","19234.8443016","2.2614361810271215",,"172.6421052631579","0.000011623717032232567","0.014204182213388197","1.4958118163705119","47.42591562723447","3.3641160713485814","0","1.5635594455386181",,"24.052090131178552","72.39812413117234",,"98",,,,"37.15"
Granules India Ltd,GRANULES,"Pharmaceuticals","18799.113411665","1.5552876455200781","167.9395086882","7.864801049409712","0.1266831199519858","0.3915280831743177","0.8849367998562272","23.74762535719418","5.566692677784266","0","0.9191780938809294",,"14.456030257779439","65.33068787980623",,"91","5.23285714285714","72","50","17.52"
Syngene International Ltd,SYNGENE,"Labs & Life Sciences Services","18757.650820155","1.6379977083930106","69.1152983666","9.420081967213115","0.08648557163408647","0.12226030295337226","1.5266399312517902","15.306171765501905","4.4669324577861165","0","0.5884379223788376",,"6.76437263644256","46.389129521709464",,"5","5.03125","17","34","40.19"
Emami Ltd,EMAMILTD,"FMCG - Personal Products","18717.12","2.224494771283762",,"96.70342612419698","0.0064157780616033505","0.03333754121246325","1.8291653300827615","96.94896916511392","4.8054780938216535","3.786983372921615","1.1413861013067375","96.38278388278387","25.621452339009586","44.50358496892167","136.5995115995116","13","4.69444444444444","32","90","83.84"
Crompton Greaves Consumer Electricals Ltd,CROMPTON,"Home Electronics & Appliances","18712.1662675","1.342102322462891","9.3515609045","-0.8010447422212291","0.03615619517900072","0.12438178156065234","0.9315879164881828",,"11.859809485057438","0","1.3150969908504062",,,"31.57632502772281",,"56","5.15909090909091",,"18","37.36"
Belrise Industries Ltd,BELRISE,"Auto Parts","18685.683273616","1.3374982298282119",,"2.449290918553211","0.6210475491948593","1.0923267445331881","1.0579999055908382","7.877135828734767","8.32721852786058","9.737897289339223","1.259116495165506","37.482424506529945","10.421576944954584","61.594801525300966","57.79906501190968",,,,,"16.58"
Tata Chemicals Ltd,TATACHEM,"Diversified Chemicals","18595.93451261","1.0946408209806158","66.1638228025","-1.4728813559322034","0.21403493178080973","0.3142971423492289","0.6779605798990064",,"33.744680851063826","0","0.40469507527430465",,,"46.02774274905423",,"37","2.65178571428571",,"10","11.65"
City Union Bank Ltd,CUB,"Private Banks","18580.97615214",,,,"0.22916415785148234","0",,"1.9458717130842789","-0.14789528157054269",,"0.10654952482362808",,"2.1530155538510254",,,"55","4.67741935483871","67","37","66.53"
Emmvee Photovoltaic Power Ltd,EMMVEE,"Renewable Energy Equipment & Services","18039.049834815","1.2483238381698165",,"9.648648648648651","3.324310730253353","3.847354694485841","0.6864966180425394","32.02582058836594","16.40961414790997","0","1.6767472996837653",,"38.12670064768329","10.241819653210904",,,,,,"68.63"
Castrol India Ltd,CASTROLIND,"Commodity Chemicals","18033.679305088","1.6649837029462515",,"139.03121636167924","0.02185970636215335","0.03305267589328001","1.2770215092705024","63.55959987956241","5.1941481009591675","5.448582504320209","1.646888966649313","66.9899005311179","38.04586358749282","28.716749036523158","99.7993392742646","39","5.29196428571429",,"98","44.07"
Capri Global Capital Ltd,CGCL,"Consumer Finance","17889.25495","1.183942509042452","-25.8481976742",,"3.449329708882228","3.6190632187913847","1.183942509042452","5.742946640181084","98.30037313432811",,"0.2635803778107145",,"6.03614843603361","7.52281732851681",,"55",,,"6","66.95"
Elgi Equipments Ltd,ELGIEQUIP,"Industrial Machinery","17819.02454395","2.1043341650494405",,"14.959420289855084","0.03736063464837047","0.3093910806174957","1.542001663432215","29.89840348330918","3.233734503664827","2.82164621759974","1.222956093220629","129.35710994643784","16.994303401494957","61.338915939109015","73.10300639290446","67","4.48627450980392","57","75","27.39"
Ratnamani Metals and Tubes Ltd,RATNAMANI,"Building Products - Pipes","17801.96616","3.31231071621974","173.8313726764","23.537970644543705","0.021333668064715944","0.04295113012773459","1.8020517860366234","38.969240335618686","2.111853558217791","0","1.034634945611121",,"15.045666477664415","87.24073367981613",,"77","5.57910447761194","57",,"8.71"
Chambal Fertilisers and Chemicals Ltd,CHAMBLFERT,"Fertilizers & Agro Chemicals","17796.97503274","3.0848883854428384","36.4364291002","379.6152716593247","0.0013053880231785973","0.0018682513258557797","1.5498880021803376","74.77405747227638","9.354276331138749","0","1.8371106596007627",,"22.663677782638477","4.85075527380457",,"29","6.07058823529412","62","80","79.96"
Nava Limited,NAVA,"Iron & Steel","17754.08504986","5.978471922808163",,"126.78206202849958","0.08799575842126568","0.09490213662091102","4.7627897295609625","42.507078479261715","1.4678476324694585","0","0.4279514913268507",,"13.429885804549174","129.4666652525532",,"89",,,"55",
Vardhman Textiles Ltd,VTL,"Textiles","17638.957755","4.625704225352113","253.6619231826","11.326846145529244","0.07517630578668304","0.12425293307805618","1.8655589788732394","30.201287885849066","2.1783772870879266","0","0.8308126574014574",,"8.42595459755092","45.30440203143378",,"88","6.04180327868852","81","32","8.92"
Anant Raj Ltd,ANANTRAJ,"Real Estate","17587.1855691","5.429742794786546","557.0305122395","54.59838056680161","0.09620237450073651","0.11497683035426522","3.0815265058029246","53.0525409953626","1.1602973760277133","0","0.5105678728351276",,"12.881601369371017","15.952510197434744",,"30","5.84444444444444",,"45","82.9"
CIE Automotive India Ltd,CIEINDIA,"Auto Parts","17560.68443133","1.4957406670788813",,"41.97435897435894","0.027534005260660077","0.05709505385339329","1.0508756936430983","25.276982523394683","7.530032287676867","4.6802723539159885","0.9290299337003465","77.98691452103297","10.368943469901776","23.709416463046164","118.7408930839395","70","5.02796610169491","71","54","31.06"
Sundram Fasteners Ltd,SUNDRMFAST,"Auto Parts","17536.26311835","1.9369686494386127","142.2943650305","21.657142857142865","0.026256875371818013","0.2148664586225251","1.1850399786405856","34.89805315167475","5.21558060777802","0","1.2113283668537418",,"14.950041074524028","77.4680367447886",,"22","6.04152542372881",,"61","80.69"
Redington Ltd,REDINGTON,"Technology Hardware","17525.819194157997","1.4552256984808798","35.2447049557","5.731751519544954","0.014318488235549955","0.3053668507806723","1.1063922701689808","8.109899582701106","15.747256045869237","0","4.593876060059246",,"7.455792941667984","47.80864384763041",,"8","7.02857142857143",,"52","81.64"
Chalet Hotels Ltd,CHALET,"Hotels, Resorts & Cruise Lines","17521.720101270002","0.5345792466272073","516.9057638868","5.536769188140759","0.48792166792198854","0.8107850835723786","0.23865168942078926","16.302842528758866","-2.71808526060442","0","0.4375552305681747",,"14.117525706187145","8.653797605629297",,"21","4.01111111111111","34","52","52.36"
Urban Company Ltd,URBANCO,"Online Services","17471.596025247","5.742216602303407",,"-13.54999999999999","0.05538973839248922","0.06677172545132584","5.568948429650388",,"1.3790537814920607","0","0.8779448920616969",,,"5.032087836759778",,,,,,"32"
Kansai Nerolac Paints Ltd,KANSAINER,"Paints","17354.615196853","3.689714600854819","110.3225617961","25.68194487457418","0.027398094452928116","0.04627868703996902","2.5418654349924172","32.521226766414564","2.2994791155342496","0","1.0492072887836563",,"10.092089234188027","59.91977774660429",,"29","4.00267857142857","52","45","30.01"
Avanti Feeds Ltd,AVANTIFEED,"Packaged Foods & Meats","17269.1336025","6.604715856404821","55.8217501769","204.7292817679558","0.003691524612263925","0.0047687442516788255","4.66024197465448","104.12499015515482","2.4628535989139215","5.122661970315589","1.704195608252592","71.25201743060038","20.124255984706956","8.948769381740018","29.21764041316979","97","6.66417910447761","81","84","4.2"
Pine Labs Ltd,PINELABS,"Software Services","17140.321479479","1.1851175967269931",,"-0.7273302938196492","0.04762488769733186","0.27677081699299805","1.1807890592980868",,"1.782002243689143","9.888468158347676","0.22908239657974602","36.911682796073244",,"117.39621157754964","601.2157105061617",,,,,"92.97"
