Name,Ticker,"Sub-Sector","Market Cap","EV / Free Cash Flow","Enterprise Value","Price / CFO","PB Premium vs Sub-sector","Dividend Yield vs Sub-sector","Price / Sales","Sector PB","Sector Dividend Yield","Sector PE","TTM PE Ratio"
NTPC Ltd,NTPC,"Power Generation","380545.66242883","68.41628789542962","626186.23242883","7.545127283789242","-41.93163056158439","1.3278642686741349","1.9332039186793877","3.339096192839704","1.2719239646781941","25.412372557238267","15.73981108821757"
Adani Enterprises Ltd,ADANIENT,"Commodities Trading","375991.59436953",,"464749.19436952996","83.3111595952959","0.45231024424478755","0.0010237173847108191","3.3523203824434877","6.806753889542422","0.5875072100804868","40.633213495947615","40.258343821387086"
Oil and Natural Gas Corporation Ltd,ONGC,"Oil & Gas - Exploration & Production","375269.72871497995","11.30579688693529","563451.40871498","4.129825065459981","-5.945356806827846","0.3277187324072748","0.5999568416935821","1.563059186252215","1.202929143117296","12.83380464070356","9.89438360017928"
Mahindra and Mahindra Ltd,M&M,"Four Wheelers","374901.99406607996",,"469348.13406608","118.04925170777848","22.695733492336377","-0.09196728999788495","1.8373113062953181","5.599852449734864","0.6843999547954118","24.52159967199169","21.92556774672452"
Titan Company Ltd,TITAN,"Precious Metals, Jewellery & Watches","364256.2655664",,"382112.2655664",,"91.02550340906416","-0.007543381026759333","4.132841662030702","5.599852449734864","0.6843999547954118","24.52159967199169","71.78877918139536"
UltraTech Cement Ltd,ULTRACEMCO,"Cement","335618.1365715","232.09281560229255","358374.5165715","31.444262675775263","100.44156042733803","1.088414674851629","3.7672213840389346","3.3971619560814212","2.147340135276208","23.8500931581181","41.10126537191205"
JSW Steel Ltd,JSWSTEEL,"Iron & Steel","319303.1106288","48.87959910162096","401057.1106288","15.278391819168382","25.121676573377552","-0.15242442817109958","1.5646207589723486","3.3971619560814212","2.147340135276208","23.8500931581181","14.308259124789389"
HCL Technologies Ltd,HCLTECH,"IT Services & Consulting","316520.59020372","13.901223949497473","294052.59020372","14.218615075860026","-13.695153447732947","0.5860441929039881","2.4038199660048303","5.823616002155781","3.217780581074618","21.61194022660079","19.019384100692225"
Bharat Electronics Ltd,BEL,"Electronic Equipments","302113.15900257",,"292648.22900257003","515.0065783685691","19.715642028473898","0.15361260104272445","10.722304723165417","5.823616002155781","3.217780581074618","21.61194022660079","49.83720867742824"
Bajaj Auto Ltd,BAJAJ-AUTO,"Two Wheelers","292188.05065125",,"292802.60065125",,"35.35882766619899","0.11364379933201119","4.450832145450521","5.599852449734864","0.6843999547954118","24.52159967199169","27.194931097889004"
Hindustan Aeronautics Ltd,HAL,"Aerospace & Defense Equipments","289345.50375","21.134682906043306","251218.25374999997","21.207633822358844","-8.386952968896521","0.13411468263082582","7.855910126828696","6.806753889542422","0.5875072100804868","40.633213495947615","31.741794698099955"
Bajaj Finserv Ltd,BAJAJFINSV,"Insurance","283255.6730636",,"679412.4430636",,"-37.36282572861002","-0.6785917746855782","1.8815119139239325","2.291066253952224","1.0648908826242334","15.782900266071515","28.900779521169905"
Coal India Ltd,COALINDIA,"Mining - Coal","282684.34835949","16.04892522325449","255285.27835948998","9.681083559174661","0.48804953355705466","0.32743931382465874","1.5666883570680454","3.3971619560814212","2.147340135276208","23.8500931581181","9.091198041810573"
Power Grid Corporation of India Ltd,POWERGRID,"Power Transmission & Distribution","278925.10853181","33.0771618199483","399878.07853180997","7.700159442497078","-2.0656714544782675","1.4814452792703872","5.849395883138584","3.339096192839704","1.2719239646781941","25.412372557238267","17.51167655171005"
Nestle India Ltd,NESTLEIND,"FMCG - Foods","273839.9165832","296.3330314249065","274911.11658319994","93.25860901568274","318.9157833140193","-0.06534761123396127","11.744857080743344","8.190568262110702","1.6836677726443445","30.846384996929732","78.26054751054559"
Avenue Supermarts Ltd,DMART,"Retail - Department Stores","270269.71868064",,"270728.83868064","109.73325646704589","0",,"3.922931219241383","5.599852449734864","0.6843999547954118","24.52159967199169","90.9848943038488"
Hindustan Zinc Ltd,HINDZINC,"Mining - Diversified","266385.236355","26.377938820490108","268026.236355","18.812516691737287","55.345386630437076","0.4023561815305232","6.348703171071761","3.3971619560814212","2.147340135276208","23.8500931581181","19.258620326417002"
Tata Steel Ltd,TATASTEEL,"Iron & Steel","258421.586430241","43.52806189163275","341316.156430241","10.991139620056515","-9.402143055788143","1.0996534725209495","1.098986496864646","3.3971619560814212","2.147340135276208","23.8500931581181","23.941513695295715"
Asian Paints Ltd,ASIANPAINT,"Paints","249113.3064987","95.62313610010446","248035.8964987","56.31002687607935","24.378800960370445","0.026448066367934397","7.19586753663457","3.3971619560814212","2.147340135276208","23.8500931581181","64.78283086595275"
Hindalco Industries Ltd,HINDALCO,"Metals - Aluminium","242734.4307284","75.8568015762829","285297.4307284","9.944056973715691","-12.308178749259609","-0.5009685435843169","1.0063324477664413","3.3971619560814212","2.147340135276208","23.8500931581181","15.098241632667786"
Adani Green Energy Ltd,ADANIGREEN,"Renewable Energy","224543.0534496",,"309883.0534496","26.846371765853657","137.21779264609387",,"16.24886413268688","3.339096192839704","1.2719239646781941","25.412372557238267","135.9219451874092"
Eternal Ltd,ETERNAL,"Online Services","223724.172283786",,"219876.172283786","726.3771827395649","33.48407042804281",,"4.012269947700609","8.560593958157467","1.1816713015722953","31.760915159046945","611.2682302835683"
Shriram Finance Ltd,SHRIRAMFIN,"Consumer Finance","217272.13880196",,"430103.64880196005",,"10.731158560756732","0.369060689113909","4.5084082075162915","2.291066253952224","1.0648908826242334","15.782900266071515","21.674847448759795"
Wipro Ltd,WIPRO,"IT Services & Consulting","206682.456642816","11.16788890243107","172754.95664281596","12.198981068007036","-52.45142462224689","1.5298484878539016","2.141267885743934","5.823616002155781","3.217780581074618","21.61194022660079","15.660846579084964"
Grasim Industries Ltd,GRASIM,"Cement","201515.67663226998",,"419392.68663226994",,"-43.6512836911002","-0.6810880009736","1.139792617050254","3.3971619560814212","2.147340135276208","23.8500931581181","40.57506944185333"
Indian Oil Corporation Ltd,IOC,"Oil & Gas - Refining & Marketing","194929.574638932","11.423461151961964","338063.624638932","5.617683555362879","-39.51333647288831","0.20660663515478517","0.2462618842986956","1.563059186252215","1.202929143117296","12.83380464070356","4.630567528776468"
Eicher Motors Ltd,EICHERMOT,"Trucks & Buses","187891.5140298","63.673985162773455","187239.0840298","47.20987206521739","-21.594725156869064","0.12303132732563238","9.000765220784995","6.806753889542422","0.5875072100804868","40.633213495947615","35.07120280242579"
SBI Life Insurance Company Ltd,SBILIFE,"Insurance","187011.23867321998","7.2783514399197164","185164.60867321998","7.3203820725308395","212.69974953233444","-0.6184595146777507","1.636669186926407","2.291066253952224","1.0648908826242334","15.782900266071515","75.7026314892768"
Divi's Laboratories Ltd,DIVISLAB,"Labs & Life Sciences Services","182987.492194","833.8441497395348","179276.492194","110.70023726194796","19.343605585983862","0.015524885236081476","18.8413809919687","6.347180737078195","0.48032722824004936","43.622095468751965","73.8150432408229"
Varun Beverages Ltd,VBL,"Soft Drinks","173850.0218016","226.59010114332455","174521.9618016","49.53965930670132","0","0","7.888748101055826","8.190568262110702","1.6836677726443445","30.846384996929732","54.629104033032"
BSE Ltd,BSE,"Stock Exchanges & Ratings","171823.18862322","633.3658259493368","165270.47862321997","414.8615028206292","50.412655241192184","-0.18376090600244024","32.881862994758364","2.291066253952224","1.0648908826242334","15.782900266071515","68.81240082949004"
Interglobe Aviation Ltd,INDIGO,"Airlines","164889.47876708","8.336618932742553","187961.57876707998","6.82735417004799","0","0","1.9606778595389676","6.806753889542422","0.5875072100804868","40.633213495947615","51.3370524509108"
Solar Industries India Ltd,SOLARINDS,"Commodity Chemicals","164782.390155","112.64281864177174","164639.87015499998","66.77948668117493","198.86451149721864","-0.43223887435823644","16.53447275734774","3.3971619560814212","2.147340135276208","23.8500931581181","98.22800521892047"
Adani Energy Solutions Ltd,ADANIENSOL,"Power Infrastructure","161704.65643961998",,"197014.62643961998","18.596959759456343","13.24165937202289",,"5.708870009546989","3.339096192839704","1.2719239646781941","25.412372557238267","70.84417203624928"
TVS Motor Company Ltd,TVSMOTOR,"Two Wheelers","161624.68881593","181.7523747789259","186270.73881593003","46.139988585502955","179.035371830207",,"2.881445537604876","5.599852449734864","0.6843999547954118","24.52159967199169","53.54771970458173"
Hitachi Energy India Ltd,POWERINDIA,"Heavy Electrical Equipments","158343.3195575","113.30495028688046","154624.99955750004","106.00247665805313","165.4173800067737","-0.21033277534658806","24.57945694067152","6.806753889542422","0.5875072100804868","40.633213495947615","188.2193820741261"
ICICI Prudential Asset Management Company Ltd,ICICIAMC,"Asset Management","155068.6680648","71.71566324902399","155040.6580648","60.25594251595104","1113.6690740163206","-1.2191480835375594","25.840815752384636","2.291066253952224","1.0648908826242334","15.782900266071515","47.015437903373005"
Jio Financial Services Ltd,JIOFIN,"Consumer Finance","154955.92446694098",,"154854.14446694098",,"-63.88931944874724","-0.3196283675497382","39.78748070193293","2.291066253952224","1.0648908826242334","15.782900266071515","99.27344766925556"
Torrent Pharmaceuticals Ltd,TORNTPHARM,"Pharmaceuticals","149904.2542848","77.24093586426383","152414.9042848","57.98757278599363","244.65889051487588","0.12151053427156455","12.990690496249359","6.347180737078195","0.48032722824004936","43.622095468751965","65.97898516056338"
Cummins India Ltd,CUMMINSIND,"Industrial Machinery","149674.14","101.0916285370675","146261.39","88.83476371924078","85.48074140146531","0.34789504335850796","13.47883808010893","6.806753889542422","0.5875072100804868","40.633213495947615","66.76545974422231"
Pidilite Industries Ltd,PIDILITIND,"Diversified Chemicals","148147.37965488","79.21683575382299","145306.64965488","64.78852269710447","273.4634519010157","0.6986891365440291","9.964840250654301","3.3971619560814212","2.147340135276208","23.8500931581181","60.494985403720854"
Vodafone Idea Ltd,IDEA,"Telecom Services","147129.84153135802",,"369790.04153135803","15.83641977174327","-110.43430878411503",,"1.4144244097956953","8.560593958157467","1.1816713015722953","31.760915159046945","4.258227232984526"
Trent Ltd,TRENT,"Retail - Apparel","145746.30413539","374.6545393175371","147130.58413539","87.75140233330724","173.45388679114592","-0.02973549057199812","7.217682613753315","5.599852449734864","0.6843999547954118","24.52159967199169","84.75346968010366"
Hyundai Motor India Ltd,HYUNDAI,"Four Wheelers","145233.596214",,"137504.656214","33.42606911381567","171.75457543115044","0.1003110503446718","2.025223768423774","5.599852449734864","0.6843999547954118","24.52159967199169","26.739132139188087"
DLF Ltd,DLF,"Real Estate","144384.93181098","27.97995443084138","143794.58181098002","27.5795347303418","-0.2096516070912997","0.4017793377850428","14.411169603529709","3.4004118686297864","0.9697276054688574","37.252414014016885","32.70563932402348"
Bharat Heavy Electricals Ltd,BHEL,"Heavy Electrical Equipments","142207.4674182","75.17452687633156","143609.6574182","64.87892522809082","-59.367694094944625","0.11557888554526713","4.10400738504188","6.806753889542422","0.5875072100804868","40.633213495947615","88.86522653706294"
Power Finance Corporation Ltd,PFC,"Specialized Finance","141689.8690656",,"1141279.8290656",,"-41.44727819692758",,"1.2264662562249562","2.291066253952224","1.0648908826242334","15.782900266071515","5.470448549613606"
Tech Mahindra Ltd,TECHM,"IT Services & Consulting","141015.4034801","26.20003148570934","136035.80348010003","24.373092880740447","-3.606184720943957","-0.8437653019033489","2.480599843441993","5.823616002155781","3.217780581074618","21.61194022660079","29.311647192853698"
ABB India Ltd,ABB,"Heavy Electrical Equipments","139965.4816875","137.01603953560783","134215.4316875","114.77190157317283","26.171873013966838","0.368689897963515","10.32567704733056","6.806753889542422","0.5875072100804868","40.633213495947615","47.01119198983638"
Tata Motors Ltd,TMCV,"Trucks & Buses","139818.12223281",,"139818.02223281",,"62126790.278461546","-0.8982387413622024","1.6420599689107203","6.806753889542422","0.5875072100804868","40.633213495947615","46.17507339260568"
Samvardhana Motherson International Ltd,MOTHERSON,"Auto Parts","139191.283180127","88.28152282641263","152303.28318012704","22.14235677836006","-36.64684904793649",,"1.096016707585824","5.599852449734864","0.6843999547954118","24.52159967199169","36.062907593408475"
Polycab India Ltd,POLYCAB,"Electrical Components & Equipments","138497.5204452","162.4487845078684","136262.0404452","76.58016203502292","54.191536186045816","-0.012685268826398977","4.756089636044456","6.806753889542422","0.5875072100804868","40.633213495947615","51.83290435823351"
Bank of Baroda Ltd,BANKBARODA,"Public Banks","136291.25022754498","0.17721433797592875","5061.080227544968","3.9061358134984134","-31.16848941044872","0.958280882377947","0.8690634008585915","2.291066253952224","1.0648908826242334","15.782900266071515","7.0788440761149225"
CG Power and Industrial Solutions Ltd,CGPOWER,"Heavy Electrical Equipments","134383.227270925","257.05275047558507","132921.977270925","142.29180583948352","135.10075739189574","-0.07931393115082289","10.611293694803924","6.806753889542422","0.5875072100804868","40.633213495947615","111.40393715414042"
Tata Motors Passenger Vehicles Ltd,TMPV,"Four Wheelers","133027.987495","5.712090482641661","143144.987495","2.1081421744952618","-66.954645381402","0.2968187096701975","0.3123918013112999","5.599852449734864","0.6843999547954118","24.52159967199169","1.6145936752193808"
Muthoot Finance Ltd,MUTHOOTFIN,"Consumer Finance","132857.96276268",,"224521.36276268002",,"27.48157704393736","0.34089939035542527","4.2496312066623565","2.291066253952224","1.0648908826242334","15.782900266071515","12.545202775612493"
Tata Power Company Ltd,TATAPOWER,"Power Transmission & Distribution","132127.29026845",,"188705.06026845","10.419977166623685","0.8960496956241978","-2.415147665367023","1.997945765818806","3.339096192839704","1.2719239646781941","25.412372557238267","35.260365839055375"
Siemens Ltd,SIEMENS,"Conglomerates","131636.3834682","92.1920460128089","122357.28346819998","78.84778883989217","0",,"7.1730194352645","6.806753889542422","0.5875072100804868","40.633213495947615","74.49288861309483"
HDFC Life Insurance Company Ltd,HDFCLIFE,"Insurance","130536.99476802","8.607682933827308","131666.04476802","8.369333372316321","129.4939232467277","-0.41678443844462065","1.3007469628993593","2.291066253952224","1.0648908826242334","15.782900266071515","68.26106235777439"
Vedanta Ltd,VEDL,"Metals - Diversified","130322.7578055","9.469067597885358","213593.7578055","3.2941397756812094","-5.874166316568539","12.346448916376918","1.4070237177105038","3.3971619560814212","2.147340135276208","23.8500931581181","7.493689713386234"
Cholamandalam Investment and Finance Company Ltd,CHOLAFIN,"Consumer Finance","129459.55326788999",,"294994.80326789",,"57.41354166868675","-0.43560964949979286","4.104294759124367","2.291066253952224","1.0648908826242334","15.782900266071515","24.740913859028268"
Britannia Industries Ltd,BRITANNIA,"FMCG - Foods","128732.0607972","61.059953840440684","128580.0507972","51.894487653316666","80.25147731208787","0.7829710652102142","6.644022787255325","8.190568262110702","1.6836677726443445","30.846384996929732","50.812144826780475"
Bharat Petroleum Corporation Ltd,BPCL,"Oil & Gas - Refining & Marketing","127443.59871","20.43494460945766","174405.50871","5.382411057366418","-7.178218900281622",,"0.27702862133069717","1.563059186252215","1.202929143117296","12.83380464070356","4.931369407335337"
Indian Railway Finance Corp Ltd,IRFC,"Specialized Finance","126934.398778","64.76365532772292","532923.928778","15.424183618099123","54.52868482083961",,"4.643138495489438","2.291066253952224","1.0648908826242334","15.782900266071515","18.10976175181942"
Tata Capital Ltd,TATACAP,"Consumer Finance","126753.78394476001",,"326340.71394476003",,"6.134241818199914","-0.3964329358127753","4.012785570256317","2.291066253952224","1.0648908826242334","15.782900266071515","26.15583333913041"
Jindal Steel Ltd,JINDALSTEL,"Iron & Steel","124448.96914407","632.6563339515409","137204.17914407002","11.497545181622069","-15.948225576771028","-0.6685939863339443","2.3238407522709217","3.3971619560814212","2.147340135276208","23.8500931581181","36.95720980230025"
Siemens Energy India Ltd,ENRIN,"Power Generation","123203.4499098","34.70920063397122","119889.0499098","33.569507618266535","720.0965014292899","-0.6841750028687564","15.532457124281391","3.339096192839704","1.2719239646781941","25.412372557238267","94.06279577782873"
LTM Ltd,LTM,"IT Services & Consulting","122876.9126031","28.546019493071714","110421.71260310001","25.605758231870468","-3.1694851209064288","-2.234103413363431","2.8311348003110455","5.823616002155781","3.217780581074618","21.61194022660079","24.486740519937793"
Union Bank of India Ltd,UNIONBANK,"Public Banks","121374.3291513",,"-10309.41084869999","6.94384985476046","-20.438648998480975","0.8692165770671054","0.9452865447173436","2.291066253952224","1.0648908826242334","15.782900266071515","6.4627469049887125"
GE Vernova T&D India Ltd,GVT&D,"Heavy Electrical Equipments","119814.4155879","146.25666873463936","119376.1555879","132.59967638493546","377.31916782341017",,"19.02676855210691","6.806753889542422","0.5875072100804868","40.633213495947615","97.15338786774778"
Tata Consumer Products Ltd,TATACONSUM,"Tea & Coffee","119608.76216232","60.57980223907403","119540.91216231999","49.387353536478315","17.448212773844908","0.09090966320028648","5.821479694322672","8.190568262110702","1.6836677726443445","30.846384996929732","77.55220265987157"
Punjab National Bank,PNB,"Public Banks","117480.86608549599",,"-32650.283914504005","5.321829036166064","-34.46583936985035","0.6594088987213498","0.786018146832674","2.291066253952224","1.0648908826242334","15.782900266071515","6.901804871264544"
Billionbrains Garage Ventures Ltd,GROWW,"Investment Banking & Brokerage","116711.2249797",,"111495.6049797",,"397.0021410011864",,"24.234662196670183","2.291066253952224","1.0648908826242334","15.782900266071515","56.031159824529404"
Bajaj Holdings and Investment Ltd,BAJAJHLDNG,"Asset Management","116502.046268",,"126414.656268",,"-55.87088689165484","0.6295581920585935","11.364368041812336","2.291066253952224","1.0648908826242334","15.782900266071515","12.089350275559704"
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,"Hospitals & Diagnostic Centres","116156.43515745","281.38714929773425","119223.73515745","54.370171858008796","4.771885734320061","0.03056954242144902","4.561415085703907","6.347180737078195","0.48032722824004936","43.622095468751965","59.82511081450858"
Canara Bank Ltd,CANBK,"Public Banks","115795.93398516001",,"-88904.37601483997","1.9086639902427254","-18.949259158860613","1.0145515223866788","0.7564247341097216","2.291066253952224","1.0648908826242334","15.782900266071515","6.766737685925864"
HDFC Asset Management Company Ltd,HDFCAMC,"Asset Management","115056.59313606001","56.657254464785886","115014.79313606","55.45430554080393","289.54953215922075","0.7735465282749228","24.89217107352776","2.291066253952224","1.0648908826242334","15.782900266071515","40.25688513749185"
Cipla Ltd,CIPLA,"Pharmaceuticals","113051.6864127","30.51759337091166","105492.6064127","22.587839794105072","-36.94222033847853","0.3277246895113607","3.8923478516729446","6.347180737078195","0.48032722824004936","43.622095468751965","29.14281607759787"
Indus Towers Ltd,INDUSTOWER,"Telecom Infrastructure","112832.16576414","10.15828985025581","130645.76576413999","5.743556414565538","0.7109123032674862","-3.3368284940217987","3.422257310840428","8.560593958157467","1.1816713015722953","31.760915159046945","15.791986698783731"
Dr Reddy's Laboratories Ltd,DRREDDY,"Pharmaceuticals","110073.47550505","90.88692893187864","109336.97550505001","23.70842498170285","-43.377520534913245","0.005503965279597844","3.1385000999386974","6.347180737078195","0.48032722824004936","43.622095468751965","26.23295412417777"
Indian Bank,INDIANB,"Public Banks","109131.02174062","3.2154943410787307","54201.85174061999","6.273195703744452","13.81924277995414","-0.022907271536158902","1.393173243621374","2.291066253952224","1.0648908826242334","15.782900266071515","9.524513784854308"
Marico Ltd,MARICO,"FMCG - Personal Products","108646.582831425","89.30081766341513","107339.582831425","79.71135937742113","102.63351746817835","-1.0437029768315873","7.86439253213355","8.190568262110702","1.6836677726443445","30.846384996929732","61.66094371817537"
Bosch Ltd,BOSCHLTD,"Auto Parts","108625.07612","52.169813469387755","107365.47612","45.767707137439956","32.891203700565065","0.8422036371804833","5.746537590926164","5.599852449734864","0.6843999547954118","24.52159967199169","39.404025146007946"
Ambuja Cements Ltd,AMBUJACEM,"Cement","106909.25942765",,"110071.60942765","47.78387799300512","-26.06251393874926","-0.5579700723101062","2.5755017861364724","3.3971619560814212","2.147340135276208","23.8500931581181","22.889540113741987"
Mankind Pharma Ltd,MANKIND,"Pharmaceuticals","106691.608188","60.12552091659495","113193.50818799999","44.208375054073535","27.81497674123292",,"7.283638322733565","6.347180737078195","0.48032722824004936","43.622095468751965","55.7739217786328"
Zydus Lifesciences Ltd,ZYDUSLIFE,"Pharmaceuticals","104733.86484915","20.24929698251417","102544.46484915001","15.45499503433087","-30.65344860809931","-0.5048922425577589","3.7867612815560836","6.347180737078195","0.48032722824004936","43.622095468751965","20.780528739910732"
Max Healthcare Institute Ltd,MAXHEALTH,"Hospitals & Diagnostic Centres","104691.83438273","216.7366729772976","107020.23438272999","71.74064070192763","11.71613391441763","-0.07771494118548039","14.57271396315892","6.347180737078195","0.48032722824004936","43.622095468751965","73.76872327364902"
Godrej Consumer Products Ltd,GODREJCP,"FMCG - Personal Products","104667.68819049001","53.14344935571785","105086.38819049002","40.62004004676046","-30.624583638143132","0.436135829492716","6.7772088698438955","8.190568262110702","1.6836677726443445","30.846384996929732","56.228511977356604"
Lupin Ltd,LUPIN,"Pharmaceuticals","104496.68548865","80.32869996330199","105833.86548865","34.83292515471976","5.452056634297515","0.18548520765828058","3.6817320223127084","6.347180737078195","0.48032722824004936","43.622095468751965","19.59494106117004"
LG Electronics India Ltd,LGEINDIA,"Home Electronics & Appliances","103438.12481688001","76.16577776357107","100124.48481688001","62.542324348584245","92.95092788325901",,"4.199572841493701","5.599852449734864","0.6843999547954118","24.52159967199169","59.212051460510466"
Gail (India) Ltd,GAIL,"Gas Distribution","102334.539563652","15.560178693745424","121452.32956365199","6.503608479142855","-35.64661688618711","2.40656054761844","0.6955646082659288","3.339096192839704","1.2719239646781941","25.412372557238267","11.913869509001309"
GMR Airports Ltd (India),GMRAIRPORT,"Construction & Engineering","99782.3227464",,"135098.28274640001","28.984918998187393","-1424.2635720329527",,"8.581137309311064","6.806753889542422","0.5875072100804868","40.633213495947615","-273.7962977346067"
Hero MotoCorp Ltd,HEROMOTOCO,"Two Wheelers","99406.1715984","27.037073669305613","93028.0815984","23.131754762402295","-16.488162205233014","2.402329124009095","2.0347622167378483","5.599852449734864","0.6843999547954118","24.52159967199169","17.31293035346491"
Mazagon Dock Shipbuilders Ltd,MAZDOCK,"Shipbuilding","98335.9764","61.58220134690727","82206.6964","47.321275426481556","10.312396024658112","0.18575378395959985","6.9516465698787835","6.806753889542422","0.5875072100804868","40.633213495947615","35.62136224502732"
JSW Energy Ltd,JSWENERGY,"Power Generation","94324.56035628001",,"139436.60035628002","24.573414569381633","-5.419869840426875","-0.42974344010639304","4.742441865224026","3.339096192839704","1.2719239646781941","25.412372557238267","42.12215385823318"
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines","93889.58969292","84.93490711262665","95148.32969292","42.78658097445736","59.47808466701204","0.08985743339587116","9.16269536982943","5.599852449734864","0.6843999547954118","24.52159967199169","45.04437275972709"
United Spirits Ltd,UNITDSPR,"Alcoholic Beverages","93435.49057638","50.98738967864426","91012.49057638","47.9894661409245","0.7720928726397828","0.18599190384304043","7.146664416122075","8.190568262110702","1.6836677726443445","30.846384996929732","50.835413806517955"
Lloyds Metals and Energy Ltd,LLOYDSME,"Mining - Iron Ore","93097.43480544","221.92140290267514","93078.27480544","77.23748884583604","207.27189514255684","-1.6721995473327516","5.372965953470334","3.3971619560814212","2.147340135276208","23.8500931581181","25.292442704773883"
Aditya Birla Capital Ltd,ABCAPITAL,"Diversified Financials","92540.97404838",,"228505.16404838",,"-0.7019852832240993",,"2.0087541611288673","2.291066253952224","1.0648908826242334","15.782900266071515","24.582540589289383"
Bharat Forge Ltd,BHARATFORG,"Iron & Steel","90272.69549424","272.62017316479717","94293.86549424","50.25367997942484","213.55129861560036","-0.38087186624706376","5.306930695932004","3.3971619560814212","2.147340135276208","23.8500931581181","83.61292594288874"
Ashok Leyland Ltd,ASHOKLEY,"Trucks & Buses","90228.27977327199",,"131872.79977327195","702.3295693412625","-49.394185698909325","1.1357139028607772","1.8054246164979697","6.806753889542422","0.5875072100804868","40.633213495947615","27.25584058012939"
Ntpc Green Energy Ltd,NTPCGREEN,"Renewable Energy","89260.110183717",,"105275.54018371699","44.65416834276359","14.859739426767762",,"36.18002852881185","3.339096192839704","1.2719239646781941","25.412372557238267","159.7439200095155"
Meesho Ltd,MEESHO,"Retail - Online","89075.353873545","162.20073551909113","83771.813873545","165.14703056073753","0",,"6.800133282353467","5.599852449734864","0.6843999547954118","24.52159967199169","-65.60463842913687"
ICICI Lombard General Insurance Company Ltd,ICICIGI,"Insurance","89050.6648464","97.10538104720843","88963.0948464","77.61759334646563","74.60147035689913","-0.011627278226255644","3.2874362488140583","2.291066253952224","1.0648908826242334","15.782900266071515","32.125754831056945"
Shree Cement Ltd,SHREECEM,"Cement","88109.186616","101.08991627861361","82449.94661600002","17.907170172732318","80.1968959413919","-0.40456822105501533","4.078317122794999","3.3971619560814212","2.147340135276208","23.8500931581181","50.534072022758075"
Lodha Developers Ltd,LODHA,"Real Estate","87912.182864","84.8052802492212","92556.482864","56.15239068983138","27.589165216572646","-0.48746593010939565","5.132449214709815","3.4004118686297864","0.9697276054688574","37.252414014016885","25.643831417070167"
REC Ltd,RECLTD,"Specialized Finance","87686.3592",,"581585.5791999999",,"-28.26628564158453","4.651269945309708","1.470548140272203","2.291066253952224","1.0648908826242334","15.782900266071515","5.376839520828838"
Multi Commodity Exchange of India Ltd,MCX,"Stock Exchanges & Ratings","87596.1143553","99.7018067210236","85168.27435529999","92.19382016702977","86.19666276467404","-0.18724820782493545","36.06188195191535","2.291066253952224","1.0648908826242334","15.782900266071515","65.78507330201643"
Aurobindo Pharma Ltd,AUROPHARMA,"Pharmaceuticals","87313.59556625","62.155127905549215","87332.30556625001","22.24765596828483","-53.326957618187755",,"2.6993980496330567","6.347180737078195","0.48032722824004936","43.622095468751965","25.0400336012601"
Waaree Energies Ltd,WAAREEENER,"Renewable Energy Equipment & Services","86444.9791942",,"79947.54919420001","27.371510822332905","-15.285456926427175",,"3.172884309963105","6.806753889542422","0.5875072100804868","40.633213495947615","23.29230896750742"
PB Fintech Ltd,POLICYBZR,"Online Services","84553.356966",,"83448.026966",,"137.51688715910092",,"11.798499531288156","8.560593958157467","1.1816713015722953","31.760915159046945","126.20845878946199"
Oracle Financial Services Software Ltd,OFSS,"Software Services","84482.87164515","36.3160658340574","78577.07164515","38.42051555102551","41.478583970429014","1.3215035157389416","10.636543196287157","5.823616002155781","3.217780581074618","21.61194022660079","32.009575131720524"
Lenskart Solutions Ltd,LENSKART,"Retail - Speciality","84182.96551755999","105.7436288203699","85010.47551755999","68.40639795678635","1.0156125267789005",,"9.365796745290007","5.599852449734864","0.6843999547954118","24.52159967199169","170.5489576935979"
Steel Authority of India Ltd,SAIL,"Iron & Steel","82213.975352256","32.00006101898272","118181.02535225601","8.292463951288141","-55.30077749774779","0.34946841413213947","0.7331996320378745","3.3971619560814212","2.147340135276208","23.8500931581181","24.3755856713283"
Oil India Ltd,OIL,"Oil & Gas - Exploration & Production","82046.09697804",,"109788.34697804","7.240187731250507","40.67139714703062","-1.4989490583349991","2.217531603099989","1.563059186252215","1.202929143117296","12.83380464070356","12.39378256873024"
Hindustan Petroleum Corp Ltd,HINDPETRO,"Oil & Gas - Refining & Marketing","81442.406838175","31.94518918042406","148494.336838175","5.724198420703147","-5.610263156581574","5.638892772964154","0.18280301153264594","1.563059186252215","1.202929143117296","12.83380464070356","4.512822255700293"
Dabur India Ltd,DABUR,"FMCG - Personal Products","79975.68985548","55.510524096979275","78670.06985548","40.254531196919594","-43.23791069401656","0.30962138256382654","5.798558464733323","8.190568262110702","1.6836677726443445","30.846384996929732","42.202862147554384"
NHPC Ltd,NHPC,"Renewable Energy","79858.02669975",,"122158.76669974998","15.888381995059877","-57.83305545783127","1.600452454185635","5.841020741018276","3.339096192839704","1.2719239646781941","25.412372557238267","21.206463191763113"
Bharti Hexacom Ltd,BHARTIHEXA,"Telecom Services","79785","28.159488755864746","87026.90000000001","17.41042203116135","-32.925753800759935","0.08500559360712812","8.330375041764116","8.560593958157467","1.1816713015722953","31.760915159046945","46.033348719132235"
